 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2011
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"240760 MESSIAS TARGINO";1184;942;66;176;1046;15;123;4;1100;80;1179;3;-;-;-;2;123;1;962;98;1152;-;-
"240770 MONTANHAS";3411;3239;119;53;2836;549;26;13;3181;217;3073;310;27;-;1;-;740;2;177;2492;3338;-;-
"240780 MONTE ALEGRE";4664;3379;820;465;2560;1875;229;1265;3139;260;4426;117;99;6;7;9;1900;187;1172;1405;4524;-;-
"240790 MONTE DAS GAMELEIRAS";716;445;146;125;447;198;71;27;667;22;710;5;1;-;-;-;135;3;576;2;711;-;-
"240800 MOSSORO";62626;57120;3635;1871;54582;4081;3963;15184;42027;5415;59912;680;1633;158;44;199;27708;864;14809;19245;60933;-;-
"240810 NATAL";97217;95216;1494;507;94586;707;1924;21600;73382;2235;96251;291;119;83;306;167;29418;1430;6504;59865;95179;-;-
"240820 NISIA FLORESTA";6889;4626;2127;136;5433;1336;120;21;6723;145;6667;107;89;4;18;4;1568;44;1110;4167;6777;-;-
"240830 NOVA CRUZ";9324;7553;568;1203;6618;2054;652;603;7647;1074;8382;694;190;47;8;3;2582;65;4678;1999;8994;-;-
"240840 OLHO-D'AGUA DO BORGES";1319;1168;139;12;1166;78;75;2;1277;40;1319;-;-;-;-;-;1229;1;66;23;1313;-;-
"240850 OURO BRANCO";1522;1011;321;190;1016;427;79;18;1465;39;1522;-;-;-;-;-;207;6;1006;303;1456;-;-
"240860 PARANA";1015;844;108;63;400;107;508;3;782;230;1015;-;-;-;-;-;232;4;633;146;1000;-;-
"240870 PARAU";1030;818;104;108;800;56;174;8;881;141;986;8;33;-;2;1;166;6;503;355;982;-;-
"240880 PARAZINHO";1156;794;188;174;733;321;102;302;767;87;858;165;132;-;1;-;172;1;365;618;1128;-;-
"240890 PARELHAS";6198;5099;928;171;5432;656;110;4364;1760;74;6187;7;4;-;-;-;763;27;4297;1111;6108;-;-
"240895 RIO DO FOGO";2312;2068;177;67;1748;478;86;11;2172;129;2061;172;54;2;6;17;155;17;1179;961;2169;-;-
"240910 PASSA E FICA";3000;2489;64;447;2388;488;124;1804;1109;87;2960;22;12;-;5;1;734;23;1214;1029;2986;-;-
"240920 PASSAGEM";835;614;162;59;489;302;44;33;767;35;800;28;7;-;-;-;322;5;379;129;820;-;-
"240930 PATU";3366;2443;732;191;2842;287;237;168;2879;319;3354;10;2;-;-;-;1775;16;888;687;3280;-;-
"240933 SANTA MARIA";1232;947;175;110;877;333;22;14;1185;33;1189;22;21;-;-;-;45;5;1029;153;1207;-;-
"240940 PAU DOS FERROS";8811;8416;229;166;8207;337;267;1333;7199;279;8597;66;146;1;-;1;7458;23;738;592;8705;-;-
"240950 PEDRA GRANDE";847;449;369;29;550;227;70;6;808;33;681;111;51;1;-;3;192;9;117;529;816;-;-
"240960 PEDRA PRETA";776;249;58;469;246;400;130;-;662;114;626;120;30;-;-;-;22;1;497;256;639;-;-
"240970 PEDRO AVELINO";1887;1400;184;303;1417;287;183;616;1173;98;1783;48;56;-;-;-;140;5;1404;338;1849;-;-
"240980 PEDRO VELHO";3424;3074;344;6;2227;1008;189;815;2200;409;2753;526;143;2;-;-;1242;31;1786;365;3340;-;-
"240990 PENDENCIAS";3162;3054;100;8;2849;262;51;174;2960;28;3079;52;28;-;-;3;169;3;2787;203;3134;-;-
"241000 PILOES";996;857;131;8;829;39;128;-;946;50;994;1;1;-;-;-;634;2;59;301;991;-;-
"241010 POCO BRANCO";5077;4289;660;128;3242;1630;205;425;4511;141;4521;370;184;1;1;-;630;559;3557;331;4936;-;-
"241020 PORTALEGRE";2185;1515;265;405;1295;307;583;31;1836;318;2181;3;1;-;-;-;1420;18;587;160;2143;-;-
"241025 PORTO DO MANGUE";1505;794;667;44;1125;356;24;2;1383;120;1366;54;83;-;2;-;79;1;1125;300;1451;-;-
"241030 SERRA CAIADA";2268;1726;118;424;1289;851;128;28;2121;119;2259;4;5;-;-;-;345;8;1507;408;1976;-;-
"241040 PUREZA";1903;1486;347;70;698;1150;55;17;1746;140;1231;420;181;2;63;6;277;15;808;803;1817;-;-
"241050 RAFAEL FERNANDES";1379;985;273;121;838;251;290;16;1185;178;1351;21;7;-;-;-;582;14;722;61;1268;-;-
"241060 RAFAEL GODEIRO";859;415;178;266;443;41;375;15;706;138;856;-;1;-;-;2;572;8;187;92;730;-;-
"241070 RIACHO DA CRUZ";946;767;35;144;772;84;90;410;484;52;946;-;-;-;-;-;529;2;103;312;931;-;-
"241080 RIACHO DE SANTANA";1266;928;291;47;549;315;402;14;1016;236;1262;3;1;-;-;-;799;14;321;132;1237;-;-
"241090 RIACHUELO";1263;1042;56;165;881;342;40;628;603;32;1208;22;33;-;-;-;189;18;1013;43;1233;-;-
"241100 RODOLFO FERNANDES";673;643;6;24;646;2;25;-;670;3;670;3;-;-;-;-;113;-;560;-;673;-;-
"241105 TIBAU";1108;940;73;95;944;121;43;3;1071;34;1047;17;31;4;7;2;679;41;264;124;1095;-;-
"241110 RUY BARBOSA";1101;547;47;507;582;414;105;-;1015;86;965;88;47;-;1;-;9;5;1081;6;1000;-;-
"241120 SANTA CRUZ";10119;8665;751;703;8506;1290;323;8110;1248;761;9986;88;45;-;-;-;52;-;9722;345;9996;-;-
"241140 SANTANA DO MATOS";4368;1980;468;1920;2099;1628;641;1692;1763;913;3935;232;200;-;-;1;445;26;1552;2345;4179;-;-
"241142 SANTANA DO SERIDO";885;708;128;49;676;143;66;651;222;12;880;5;-;-;-;-;211;4;141;529;857;-;-
"241150 SANTO ANTONIO";5662;4193;496;973;3701;1658;303;953;4350;359;5254;323;83;-;2;-;765;24;957;3916;5534;-;-
"241160 SAO BENTO DO NORTE";2425;1904;311;210;1548;769;108;8;2312;105;2214;115;89;2;1;4;987;11;405;1022;2363;-;-
"241170 SAO BENTO DO TRAIRI";1019;568;376;75;558;393;68;541;277;201;985;16;18;-;-;-;49;1;942;27;972;-;-
"241180 SAO FERNANDO";1042;817;55;170;734;191;117;9;969;64;1042;-;-;-;-;-;165;5;690;182;1028;-;-
"241190 SAO FRANCISCO DO OESTE";1239;1034;132;73;1036;94;109;9;1161;69;1233;4;2;-;-;-;1006;2;187;44;1213;-;-
"241200 SAO GONCALO DO AMARANTE";22544;16469;5237;838;16881;3890;1773;9584;12115;845;21384;784;319;25;12;20;8315;1154;5643;7432;21925;-;-
"241210 SAO JOAO DO SABUGI";1729;1320;141;268;1427;208;94;6;1689;34;1723;5;1;-;-;-;473;7;919;330;1711;-;-
"241220 SAO JOSE DE MIPIBU";10341;7797;2327;217;7652;2230;459;678;9226;437;9230;669;423;4;8;7;3633;115;2612;3981;10050;-;-
"241230 SAO JOSE DO CAMPESTRE";3364;2785;44;535;2774;422;168;730;2438;196;3239;65;59;-;-;1;442;21;896;2005;3292;-;-
"241240 SAO JOSE DO SERIDO";1178;938;102;138;915;230;33;694;473;11;1175;3;-;-;-;-;261;-;156;761;1161;-;-
"241250 SAO MIGUEL";6987;6146;241;600;5022;423;1542;184;6342;461;6957;5;19;-;3;3;3778;46;2877;286;6728;-;-
"241255 SAO MIGUEL DO GOSTOSO";2167;1645;492;30;934;1199;34;11;2111;45;1725;324;118;-;-;-;286;14;1032;835;2124;-;-
"241260 SAO PAULO DO POTENGI";4782;4069;314;399;3666;928;188;2641;2009;132;4747;23;10;2;-;-;1654;20;2791;317;4636;-;-
"241270 SAO PEDRO";1826;1216;155;455;1096;382;348;2;1781;43;1774;32;18;2;-;-;48;5;1352;421;1762;-;-
"241280 SAO RAFAEL";2145;1503;265;377;1230;272;643;1083;606;456;1763;113;252;10;-;7;309;8;1544;284;1896;-;-
"241290 SAO TOME";3254;1973;463;818;1890;265;1099;784;1999;471;3076;82;94;-;2;-;476;17;2258;503;3102;-;-
"241300 SAO VICENTE";1449;1104;195;150;950;296;203;265;1092;92;1445;3;1;-;-;-;272;28;846;303;1412;-;-
"241310 SENADOR ELOI DE SOUZA";1625;1504;12;109;892;689;44;9;1578;38;1584;14;20;1;6;-;148;4;997;476;1521;-;-
"241320 SENADOR GEORGINO AVELINO";1275;1177;75;23;1198;69;8;382;884;9;1220;26;27;1;-;1;449;5;745;76;1246;-;-
"241330 SERRA DE SAO BENTO";1674;1014;28;632;1002;625;47;3;1550;121;1655;15;3;1;-;-;129;4;1414;127;1628;-;-
"241335 SERRA DO MEL";2746;2475;260;11;864;1827;55;17;2700;29;2719;16;11;-;-;-;1308;7;752;679;2713;-;-
"241340 SERRA NEGRA DO NORTE";2267;1495;257;515;1469;393;405;1465;636;166;2259;3;5;-;-;-;363;7;1059;838;2228;-;-
"241350 SERRINHA";1754;854;573;327;675;877;202;16;1587;151;1615;104;33;2;-;-;111;26;1361;256;1677;-;-
"241355 SERRINHA DOS PINTOS";1377;938;359;80;779;241;357;5;1209;163;1372;5;-;-;-;-;341;13;762;261;1324;-;-
"241360 SEVERIANO MELO";2164;1500;406;258;1083;787;294;6;1946;212;2135;17;10;-;2;-;435;11;1283;435;2140;-;-
"241370 SITIO NOVO";1464;1074;24;366;886;525;53;26;1363;75;1427;24;13;-;-;-;39;-;1324;101;1457;-;-
"241380 TABOLEIRO GRANDE";631;366;96;169;493;10;128;3;587;41;629;2;-;-;-;-;245;2;320;64;580;-;-
"241390 TAIPU";2888;1828;939;121;1274;1257;357;19;2728;141;2230;478;178;-;1;1;181;11;1594;1102;2820;-;-
"241400 TANGARA";3716;3433;8;275;2858;708;150;2085;1480;151;3589;65;59;2;1;-;576;6;3064;70;3665;-;-
"241410 TENENTE ANANIAS";3219;2273;671;275;2214;197;808;887;1231;1101;3086;50;80;2;1;-;2152;6;486;575;2984;-;-
"241415 TENENTE LAURENTINO CRUZ";1726;1421;154;151;1121;388;217;3;1665;58;1725;1;-;-;-;-;436;15;1131;144;1700;-;-
"241420 TIBAU DO SUL";2561;2399;157;5;2003;358;200;121;2376;64;2222;133;195;3;2;6;741;6;545;1269;2514;-;-
"241430 TIMBAUBA DOS BATISTAS";604;524;15;65;517;55;32;1;594;9;600;1;3;-;-;-;303;1;42;258;595;-;-
"241440 TOUROS";7102;5062;1788;252;3357;3405;340;285;6370;447;5806;845;384;11;22;34;2033;111;3634;1324;6254;-;-
"241445 TRIUNFO POTIGUAR";1035;858;115;62;582;151;302;2;624;409;779;97;158;-;-;1;96;2;784;153;861;-;-
"241450 UMARIZAL";3128;2521;336;271;2482;69;577;6;2964;158;3106;15;5;1;-;1;1963;13;968;184;2998;-;-
"241460 UPANEMA";3605;2260;1087;258;2006;1028;571;-;3278;327;3269;177;159;-;-;-;1422;4;2139;40;3408;-;-
"241470 VARZEA";1355;1304;40;11;1213;83;59;5;1316;34;1325;23;6;-;-;1;139;20;1152;44;1311;-;-
"241475 VENHA-VER";970;535;229;206;184;69;717;10;517;443;962;3;2;-;-;3;18;10;920;22;960;-;-
"241480 VERA CRUZ";3361;2629;641;91;2726;584;51;1;3302;58;3327;23;10;-;-;1;365;8;222;2766;3307;-;-
"241490 VICOSA";491;450;24;17;449;17;25;21;466;4;490;1;-;-;-;-;18;2;433;38;478;-;-
"241500 VILA FLOR";701;672;7;22;692;7;2;2;690;9;682;9;10;-;-;-;141;-;551;9;693;-;-
"250010 AGUA BRANCA";2634;1397;574;663;1355;355;924;502;1305;827;2620;11;3;-;-;-;1244;7;1253;130;2539;-;-
"250020 AGUIAR";1734;774;163;797;700;101;933;418;250;1066;1376;278;80;-;-;-;694;14;956;70;1525;-;-
"250030 ALAGOA GRANDE";7796;5755;1411;630;5580;1037;1179;3379;3500;917;6762;758;259;1;1;15;3038;29;3292;1437;6820;-;-
"250040 ALAGOA NOVA";5574;2403;2914;257;2790;1855;929;1794;2253;1527;5497;41;35;-;1;-;2704;59;2323;488;5487;-;-
"250050 ALAGOINHA";3653;2818;532;303;2239;1043;371;244;2740;669;3083;411;156;1;-;2;762;11;1875;1005;3586;-;-
"250053 ALCANTIL";1433;16;513;904;667;705;61;61;868;504;1404;19;10;-;-;-;88;37;1248;60;1350;-;-
"250057 ALGODAO DE JANDAIRA";785;278;3;504;356;386;43;88;523;174;708;55;12;-;-;10;-;-;785;-;742;-;-
"250060 ALHANDRA";5133;4249;789;95;3579;817;737;5;4682;446;4162;526;426;2;14;3;394;29;3713;997;5088;-;-
"250070 SAO JOAO DO RIO DO PEIXE";4432;1923;1311;1198;1435;918;2079;1144;1302;1986;4170;126;54;-;-;82;1557;21;1795;1059;4115;-;-
"250073 AMPARO";660;302;277;81;303;184;173;8;348;304;643;14;3;-;-;-;182;4;466;8;630;-;-
"250077 APARECIDA";2221;1300;596;325;1211;562;448;49;1419;753;1993;110;60;-;-;58;701;19;1369;132;2097;-;-
"250080 ARACAGI";4992;1945;2357;690;2220;1981;791;236;3733;1023;4723;174;54;31;3;7;518;75;2908;1491;4827;-;-
"250090 ARARA";3483;2740;270;473;2738;356;389;2392;876;215;3443;29;11;-;-;-;2550;6;603;324;3459;-;-
"250100 ARARUNA";4372;2266;722;1384;2259;573;1540;542;3082;748;4107;146;66;1;1;51;2273;231;563;1305;4251;-;-
"250110 AREIA";5805;2596;2302;907;2346;1387;2072;1407;2646;1752;4500;808;359;1;54;83;2697;37;1555;1516;5115;-;-
"250115 AREIA DE BARAUNAS";620;306;219;95;182;97;341;245;36;339;583;14;23;-;-;-;102;3;308;207;608;-;-
"250120 AREIAL";1974;939;257;778;1332;436;206;779;1082;113;1963;6;-;-;-;5;702;27;1134;111;1958;-;-
"250130 AROEIRAS";5224;1727;749;2748;2198;1891;1135;1017;2199;2008;4634;189;135;3;2;261;1373;69;2354;1428;4681;-;-
"250135 ASSUNCAO";1098;53;236;809;882;179;37;501;511;86;1091;6;1;-;-;-;274;7;695;122;1056;-;-
"250140 BAIA DA TRAICAO";2065;2053;8;4;735;987;343;3;2045;17;1275;485;298;-;2;5;22;-;7;2036;1903;-;-
"250150 BANANEIRAS";5762;2180;2504;1078;2515;1414;1833;482;3899;1381;5497;151;59;3;3;49;2678;50;1658;1376;5670;-;-
"250153 BARAUNA";1474;-;203;1271;1179;196;99;421;973;80;1461;5;-;-;2;6;196;8;1221;49;1455;-;-
"250157 BARRA DE SANTANA";2322;347;879;1096;275;1434;613;14;1051;1257;2224;82;10;-;4;2;222;15;1836;249;2146;-;-
"250160 BARRA DE SANTA ROSA";4191;2386;323;1482;2632;1321;238;2334;1379;478;4111;75;4;-;1;-;608;26;3535;22;4149;-;-
"250170 BARRA DE SAO MIGUEL";1740;503;425;812;621;607;512;23;879;838;1621;83;33;1;1;1;437;11;915;377;1444;-;-
"250180 BAYEUX";25113;24852;247;14;24223;107;783;3142;19604;2367;24867;110;96;7;8;25;4741;130;18877;1365;25048;20;-
"250190 BELEM";5194;4356;516;322;4307;468;419;4287;512;395;5083;52;57;-;1;1;1738;24;1870;1562;5134;-;-
"250200 BELEM DO BREJO DO CRUZ";2264;1522;411;331;1525;323;416;688;970;606;2090;113;61;-;-;-;316;9;1622;317;2163;-;-
"250205 BERNARDINO BATISTA";861;624;234;3;280;280;301;-;677;184;859;1;1;-;-;-;124;1;735;1;854;-;-
"250210 BOA VENTURA";1637;1036;402;199;898;183;556;14;1107;516;1500;106;29;1;1;-;336;14;1277;10;1595;-;-
"250215 BOA VISTA";1738;1078;79;581;961;636;141;34;1445;259;1702;27;6;1;1;1;423;14;1246;55;1706;-;-
"250220 BOM JESUS";850;550;283;17;431;215;204;12;640;198;824;11;15;-;-;-;403;1;443;3;827;-;-
"250230 BOM SUCESSO";1717;816;716;185;735;182;800;173;646;898;1697;11;7;-;-;2;765;3;582;367;1555;-;-
"250240 BONITO DE SANTA FE";2748;2033;72;643;1967;135;646;1324;867;557;2660;40;48;-;-;-;596;2;1849;301;2732;-;-
"250250 BOQUEIRAO";4729;3306;231;1192;3302;987;440;2364;1304;1061;4463;167;90;2;3;4;2075;40;2255;359;4481;-;-
"250270 BORBOREMA";1562;1117;440;5;929;69;564;798;392;372;1396;19;14;94;39;-;283;44;467;768;1547;-;-
"250280 BREJO DO CRUZ";3551;2695;522;334;2702;259;590;2351;423;777;3353;45;153;-;-;-;658;8;758;2127;3539;-;-
"250290 BREJO DOS SANTOS";1783;1434;345;4;1325;92;366;51;1453;279;1745;1;7;-;-;30;670;10;1095;8;1755;-;-
"250300 CAAPORA";5947;5372;485;90;4985;238;724;13;5722;212;4999;561;377;6;2;2;247;11;2390;3299;5915;-;-
"250310 CABACEIRAS";1512;884;261;367;718;493;301;372;810;330;1506;6;-;-;-;-;533;5;812;162;1502;-;-
"250320 CABEDELO";12267;12185;55;27;11742;158;367;767;10698;802;12024;20;15;8;195;5;4861;72;2506;4828;12245;-;-
"250330 CACHOEIRA DOS INDIOS";2713;1695;961;57;1005;995;713;346;1754;613;2663;26;24;-;-;-;850;19;1470;374;2654;-;-
"250340 CACIMBA DE AREIA";1121;527;350;244;526;435;160;515;410;196;1098;19;2;-;-;2;46;1;1021;53;1096;-;-
"250350 CACIMBA DE DENTRO";4892;3970;546;376;3762;510;620;3726;588;578;4736;77;72;-;4;3;1376;31;1854;1631;4731;-;-
"250355 CACIMBAS";1866;630;1160;76;699;521;646;446;625;795;1760;27;64;-;-;15;269;5;1356;236;1775;-;-
"250360 CAICARA";2015;1386;266;363;1321;153;541;578;1034;403;1784;141;64;-;-;26;716;12;1042;245;1876;-;-
"250370 CAJAZEIRAS";15883;12595;1534;1754;10881;1264;3738;5577;7099;3207;15393;293;147;4;1;45;8588;102;3536;3657;14991;-;-
"250375 CAJAZEIRINHAS";960;394;48;518;282;331;347;48;502;410;915;12;33;-;-;-;71;2;884;3;953;-;-
"250380 CALDAS BRANDAO";1503;1039;162;302;1126;300;77;28;1301;174;1273;159;48;-;1;22;277;3;582;641;1437;-;-
"250390 CAMALAU";1835;792;508;535;798;274;763;75;1062;698;1798;26;10;-;-;1;413;8;1207;207;1798;-;-
"250400 CAMPINA GRANDE";75526;72576;1165;1785;68368;3470;3688;54288;14271;6967;74402;542;489;29;37;27;46017;612;8562;20335;70664;-;-
"250403 CAPIM";1793;951;839;3;1218;372;203;85;1517;191;1178;478;68;1;1;67;173;12;1238;370;1788;-;-
"250407 CARAUBAS";1239;525;248;466;533;320;386;177;289;773;1218;15;5;-;-;1;174;8;948;109;1165;-;-
"250410 CARRAPATEIRA";600;456;142;2;468;2;130;1;538;61;593;7;-;-;-;-;189;2;399;10;595;-;-
"250415 CASSERENGUE";1930;1051;86;793;973;322;635;426;797;707;1796;86;48;-;-;-;440;9;1364;117;1842;-;-
"250420 CATINGUEIRA";1138;637;128;373;632;230;276;49;821;268;1034;45;58;-;1;-;40;6;1086;6;1093;-;-
"250430 CATOLE DO ROCHA";8300;6104;1895;301;5821;1550;929;2271;4578;1451;8029;71;118;-;2;80;4068;41;2662;1529;8194;-;-
"250435 CATURITE";1495;639;47;809;783;671;41;265;801;429;1469;13;13;-;-;-;399;9;1026;61;1475;-;-
"250440 CONCEICAO";4114;2281;1532;301;2224;30;1860;257;2118;1739;3613;278;223;-;-;-;1290;12;1322;1490;3683;-;-
"250450 CONDADO";2117;1378;367;372;1371;320;426;779;912;426;1983;47;46;1;-;40;1024;10;1056;27;2071;-;-
"250460 CONDE";6575;3050;3270;255;3732;1469;1374;36;5745;794;5420;579;547;7;15;7;958;158;2817;2642;6365;-;-
"250470 CONGO";1364;950;268;146;650;509;205;405;473;486;1327;22;15;-;-;-;638;14;658;54;1184;-;-
"250480 COREMAS";4561;3428;75;1058;3092;648;821;2018;1373;1170;3852;430;277;1;1;-;821;21;3693;26;4291;-;-
"250485 COXIXOLA";607;498;21;88;258;64;285;215;100;292;585;10;12;-;-;-;280;4;319;4;589;-;-
"250490 CRUZ DO ESPIRITO SANTO";4335;2210;1375;750;1759;1078;1498;707;2690;938;3736;373;206;14;4;2;200;23;794;3318;4104;-;-
"250500 CUBATI";2098;1349;36;713;1354;659;85;202;1543;353;2022;36;38;-;2;-;80;4;2007;7;2043;-;-
"250510 CUITE";6102;3991;177;1934;4043;1308;751;511;4950;641;6011;66;15;7;3;-;2166;34;3644;258;6041;-;-
"250520 CUITEGI";1828;1697;117;14;1366;307;155;15;1739;74;1708;87;21;9;2;1;44;20;1753;11;1785;-;-
"250523 CUITE DE MAMANGUAPE";1959;822;911;226;586;1046;327;228;1275;456;1592;249;88;6;-;24;523;18;561;857;1885;-;-
"250527 CURRAL DE CIMA";1538;397;1126;15;257;650;631;9;1106;423;1194;173;125;-;40;6;97;4;34;1403;1463;-;-
"250530 CURRAL VELHO";551;523;12;16;527;1;23;23;507;21;546;5;-;-;-;-;14;15;521;1;551;-;-
"250535 DAMIAO";1426;584;7;835;749;600;77;8;1262;156;1362;17;18;-;2;27;72;11;1327;16;1413;-;-
"250540 DESTERRO";2380;1604;292;484;1527;240;613;799;1134;447;2322;40;17;-;-;1;422;8;1885;65;2370;-;-
"250550 VISTA SERRANA";1017;478;250;289;478;233;306;113;622;282;957;36;24;-;-;-;209;1;536;271;1004;-;-
"250560 DIAMANTE";1837;1169;183;485;1040;92;705;33;1122;682;1525;180;131;-;-;1;561;9;989;278;1727;-;-
"250570 DONA INES";3092;1144;469;1479;1303;892;897;89;2329;674;2710;305;52;-;-;25;597;12;1928;555;3055;-;-
"250580 DUAS ESTRADAS";1179;956;49;174;946;159;74;667;435;77;1170;6;3;-;-;-;672;-;431;76;1177;-;-
"250590 EMAS";810;535;98;177;510;37;263;175;429;206;768;10;31;-;-;1;152;4;260;394;770;-;-
"250600 ESPERANCA";9016;5557;1298;2161;6502;922;1592;2298;4352;2366;8876;104;30;4;2;-;2009;55;6488;464;8883;-;-
"250610 FAGUNDES";3301;1418;1162;721;1512;1092;697;41;2148;1112;3160;105;35;-;-;1;877;5;2214;205;3262;-;-
"250620 FREI MARTINHO";1066;811;238;17;683;365;18;650;376;40;1065;1;-;-;-;-;87;2;964;13;1057;-;-
"250625 GADO BRAVO";2262;79;56;2127;136;1246;880;7;678;1577;2162;35;64;1;-;-;175;30;1527;530;2092;-;-
"250630 GUARABIRA";15812;14815;686;311;13922;1187;703;7452;7795;565;15246;242;124;1;4;195;7547;79;3913;4273;15489;-;-
"250640 GURINHEM";3730;1866;625;1239;2336;1209;185;170;3138;422;3133;360;233;3;1;-;478;25;2233;994;3550;-;-
"250650 GURJAO";1194;873;144;177;878;295;21;126;965;103;1166;26;2;-;-;-;123;4;1064;3;1183;-;-
"250660 IBIARA";1734;1205;95;434;1031;29;674;10;1253;471;1626;64;44;-;-;-;681;1;922;130;1715;-;-
"250670 IMACULADA";2609;1192;657;760;1014;131;1464;326;924;1359;2549;37;22;1;-;-;697;3;1822;87;2460;-;-
"250680 INGA";5121;3634;857;630;3328;1076;717;184;3972;965;4823;193;103;1;-;1;830;41;3890;360;4978;-;-
"250690 ITABAIANA";7617;5391;1347;879;5706;1431;480;1597;5307;713;6953;456;151;1;-;56;1770;99;4788;960;7451;-;-
"250700 ITAPORANGA";5560;4162;670;728;3890;335;1335;3200;1048;1312;4950;248;316;4;2;40;3191;57;1376;936;4835;-;-
"250710 ITAPOROROCA";4242;2588;1483;171;2375;784;1083;313;3287;642;3907;235;99;1;-;-;913;34;273;3022;4053;-;-
"250720 ITATUBA";2671;1179;457;1035;1330;1125;216;394;1934;343;2318;128;99;3;1;122;132;17;2287;235;2595;-;-
"250730 JACARAU";4255;2530;1450;275;2138;1427;690;12;3517;726;3477;606;162;-;9;1;1202;28;1512;1513;3982;-;-
"250740 JERICO";2248;1751;453;44;1518;283;447;1313;481;454;2207;26;15;-;-;-;1509;10;715;14;2234;-;-
"250750 JOAO PESSOA";170191;164887;3952;1352;165155;1277;3759;78345;83543;8303;166386;1918;509;113;355;910;79589;1731;10424;78447;166824;-;-
"250760 JUAREZ TAVORA";2597;2242;115;240;1898;583;116;205;2188;204;2408;120;69;-;-;-;283;11;2242;61;2586;-;-
"250770 JUAZEIRINHO";4495;1592;374;2529;2439;1764;292;1736;1928;831;4463;18;8;-;4;2;1195;43;2734;523;4367;-;-
"250780 JUNCO DO SERIDO";1828;1294;302;232;1306;260;262;1267;420;141;1828;-;-;-;-;-;432;33;1259;104;1826;-;-
"250790 JURIPIRANGA";2904;2456;208;240;2684;173;47;26;2616;262;2541;230;129;1;1;2;230;16;1779;879;2834;-;-
"250800 JURU";2554;1458;523;573;1207;421;926;154;1425;975;2528;15;6;2;-;3;334;20;1752;448;2317;-;-
"250810 LAGOA";1946;662;1252;32;612;596;738;129;767;1050;1714;74;15;-;-;143;882;7;1015;42;1937;-;-
"250820 LAGOA DE DENTRO";2285;1302;301;682;1278;700;307;15;2098;172;2235;18;5;-;1;26;455;4;1618;208;2233;-;-
"250830 LAGOA SECA";7100;2448;2798;1854;3772;2545;783;1021;5314;765;7000;70;29;-;-;1;4622;67;1272;1139;7006;-;-
"250840 LASTRO";1005;369;462;174;319;247;439;2;419;584;813;50;141;-;-;1;39;2;725;239;956;-;-
"250850 LIVRAMENTO";2067;912;220;935;1119;460;488;84;1663;320;1924;78;65;-;-;-;194;4;1713;156;2050;-;-
"250855 LOGRADOURO";1162;780;84;298;756;321;85;370;719;73;1098;41;8;-;4;11;174;8;974;6;1155;-;-
"250860 LUCENA";2940;2309;606;25;2055;381;504;12;2678;250;2521;206;170;11;17;15;509;17;787;1627;2840;-;-
"250870 MAE D'AGUA";1121;724;348;49;738;48;335;161;632;328;1092;13;16;-;-;-;4;-;1111;6;1103;-;-
"250880 MALTA";1689;1470;38;181;1482;122;85;1443;136;110;1635;10;44;-;-;-;938;3;737;11;1661;-;-
"250890 MAMANGUAPE";11674;9108;2472;94;8870;1593;1211;143;10732;799;9371;1862;436;-;3;2;4431;91;1454;5698;11482;-;-
"250900 MANAIRA";2741;1452;893;396;1281;129;1331;118;1422;1201;2524;156;58;-;-;3;1249;13;639;840;2215;-;-
"250905 MARCACAO";2064;1407;630;27;660;940;464;5;1747;312;999;519;541;2;2;1;245;39;1059;721;2007;-;-
"250910 MARI";7507;5561;1899;47;6262;1005;240;39;7236;232;7313;126;50;4;11;3;1255;21;4742;1489;7371;-;-
"250915 MARIZOPOLIS";1722;1563;39;120;1252;110;360;94;1366;262;1532;76;107;1;2;4;638;13;792;279;1339;-;-
"250920 MASSARANDUBA";3423;1660;690;1073;1604;1196;623;344;2494;585;3289;90;44;-;-;-;1788;13;1159;463;3281;-;-
"250930 MATARACA";2058;1895;155;8;1708;129;221;22;1888;148;1604;286;164;-;1;3;101;6;668;1283;2021;-;-
"250933 MATINHAS";1174;176;877;121;166;729;279;101;802;271;1124;30;20;-;-;-;255;14;881;24;1155;-;-
