 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2014
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"230195 BARREIRA";5999;2398;3292;309;2247;3515;237;678;5065;256;5731;141;80;29;15;3;3421;74;2094;410;5919;107;1409
"230200 BARRO";5811;3403;1969;439;2929;1506;1376;441;3766;1604;5194;336;274;4;1;2;697;37;4214;863;5770;355;426
"230205 BARROQUINHA";4285;2713;1335;237;2223;1000;1062;193;2974;1118;3236;710;302;5;3;29;1591;51;1962;681;3987;630;768
"230210 BATURITE";9861;6405;2710;746;6591;1921;1349;4077;4905;879;8858;576;378;41;5;3;4702;85;4634;440;9305;1401;1452
"230220 BEBERIBE";15445;2514;11288;1643;8253;6022;1170;1027;12028;2390;14225;758;360;18;8;76;5949;523;5367;3606;14466;501;503
"230230 BELA CRUZ";8423;3910;4024;489;4292;2998;1133;936;6540;947;8176;184;59;-;3;1;3852;79;3653;839;8030;1944;289
"230240 BOA VIAGEM";16090;11027;2663;2400;8864;2087;5139;6420;5716;3954;15337;415;331;5;1;1;9579;198;5345;968;15669;12;18
"230250 BREJO SANTO";12618;9570;2849;199;8564;3400;654;6438;5020;1160;11990;455;167;2;-;4;6468;58;4500;1592;12471;471;357
"230260 CAMOCIM";14560;9371;4836;353;8516;3126;2918;1205;9365;3990;11579;1902;966;44;55;14;4151;214;8006;2189;12677;1953;1830
"230270 CAMPOS SALES";9501;6784;1626;1091;6921;643;1937;1442;6424;1635;9422;68;10;-;-;1;5159;98;2714;1530;9357;1784;1715
"230280 CANINDE";18194;11005;4319;2869;9836;3370;4987;1851;12030;4312;16356;840;524;79;14;380;8010;295;6733;3155;15711;75;33
"230290 CAPISTRANO";5389;2517;1334;1538;2086;2213;1090;71;4558;760;4905;375;103;1;2;3;760;44;3960;625;5213;1061;1381
"230300 CARIDADE";5363;3672;912;779;3192;617;1554;7;4285;1071;4850;306;202;2;2;1;603;29;4656;75;5077;269;238
"230310 CARIRE";4866;3612;1147;107;2133;996;1737;224;3876;766;4087;552;221;-;1;5;2558;120;1913;275;4754;2126;2214
"230320 CARIRIACU";10700;7787;2739;174;6809;3401;490;1498;7969;1233;10324;274;76;24;-;2;4067;74;6482;77;10633;43;42
"230330 CARIUS";5791;3239;2069;483;2948;738;2105;15;4297;1479;4830;470;486;-;1;4;3250;21;1324;1196;5356;2172;2128
"230340 CARNAUBAL";4877;4339;453;85;3216;908;753;50;4255;572;4819;27;11;2;8;10;3394;50;1403;30;4666;1926;2050
"230350 CASCAVEL";21539;9853;8244;3442;14290;6187;1062;625;19140;1774;20278;789;418;5;23;26;8342;288;6942;5967;20990;4326;4046
"230360 CATARINA";3608;2501;170;937;2203;321;1084;739;1937;932;3564;24;20;-;-;-;1178;22;2311;97;3439;143;10
"230365 CATUNDA";2933;1554;1109;270;1403;131;1399;192;1684;1057;2632;182;111;1;-;7;1401;97;1278;157;2537;196;222
"230370 CAUCAIA";70669;36011;29596;5062;43710;10294;16665;11757;44510;14402;58181;6184;5981;75;60;188;34696;1050;21572;13351;61937;-;-
"230380 CEDRO";7092;4551;2024;517;3976;1200;1916;753;4954;1385;6623;234;199;1;3;32;4860;137;1487;608;6654;1531;1551
"230390 CHAVAL";3188;1683;951;554;1600;655;933;13;1664;1511;2354;527;302;1;-;4;849;9;2205;125;2857;173;235
"230393 CHORO";4050;1260;1225;1565;973;1285;1792;415;2741;894;2649;771;622;1;3;4;757;75;2325;893;3611;120;166
"230395 CHOROZINHO";5634;2580;2405;649;2898;2428;308;4;5404;226;5458;105;66;-;4;1;1824;37;1893;1880;5583;55;60
"230400 COREAU";6239;3820;1772;647;1903;327;4009;384;3915;1940;5907;208;118;2;3;1;1717;58;3539;925;5352;126;27
"230410 CRATEUS";22208;15655;5506;1047;13792;5793;2623;9593;9339;3276;21029;740;420;1;1;17;6851;42;14356;959;21908;7255;7624
"230420 CRATO";30715;25842;4005;868;24162;3664;2889;10740;17068;2907;27617;2484;582;10;4;18;17384;148;7253;5930;30000;987;911
"230423 CROATA";5105;4868;214;23;3192;1021;892;855;3634;616;4998;71;31;-;-;5;2336;12;1572;1185;5063;9;2
"230425 CRUZ";6650;3978;2586;86;3610;2385;655;47;5849;754;6538;68;39;-;4;1;2053;38;4116;443;6360;2457;3225
"230426 DEPUTADO IRAPUAN PINHEIRO";2931;2310;349;272;1530;409;992;9;2322;600;2903;21;7;-;-;-;265;22;2571;73;2917;121;71
"230427 ERERE";1921;1144;583;194;1080;411;430;4;1777;140;1895;18;8;-;-;-;847;15;429;630;1916;651;966
"230428 EUSEBIO";11423;5929;4144;1350;10889;415;119;2883;8339;201;11213;125;70;7;4;4;6712;182;2248;2281;11165;630;585
"230430 FARIAS BRITO";6216;3702;2378;136;3772;549;1895;22;4840;1354;5136;620;459;-;1;-;2559;10;1980;1667;6024;669;716
"230435 FORQUILHA";8979;8348;439;192;7110;694;1175;5844;2641;494;7943;730;305;-;1;-;6007;19;2944;9;8876;2168;96
"230440 FORTALEZA";416112;406180;7736;2196;411320;1241;3551;272397;133580;10135;413773;908;371;295;459;306;278718;2163;48142;87089;401887;27267;460
"230445 FORTIM";4286;2009;1977;300;2794;1271;221;20;3911;355;3813;300;153;3;5;12;1859;36;1739;652;4111;40;38
"230450 FRECHEIRINHA";4671;3169;1303;199;3137;208;1326;51;3867;753;4436;131;99;2;1;2;762;27;3689;193;4337;1200;868
"230460 GENERAL SAMPAIO";2385;1338;76;971;1560;351;474;3;1957;425;2036;200;147;2;-;-;560;4;1761;60;2229;468;512
"230465 GRACA";3998;2256;1618;124;1745;1039;1214;253;2788;957;3870;94;33;-;1;-;1797;12;2091;98;3853;136;160
"230470 GRANJA";12674;7090;4430;1154;4001;3379;5294;182;6745;5747;9549;1921;1179;4;16;5;2785;50;5119;4720;10986;48;76
"230480 GRANJEIRO";1877;1306;504;67;1093;191;593;765;994;118;1860;11;4;2;-;-;649;6;1173;49;1849;416;1511
"230490 GROAIRAS";3206;2467;612;127;2358;403;445;1226;1581;399;2889;145;168;3;-;1;2572;29;558;47;3153;534;633
"230495 GUAIUBA";5788;4286;809;693;3762;934;1092;485;4381;922;4979;434;369;1;1;4;2106;26;2528;1128;5329;72;68
"230500 GUARACIABA DO NORTE";11055;6984;3890;181;4869;2941;3245;226;8927;1902;10191;671;188;1;-;4;6667;63;3177;1148;10813;15;15
"230510 GUARAMIRANGA";1812;560;1244;8;1303;293;216;240;1366;206;1675;108;25;4;-;-;302;27;1472;11;1776;367;714
"230520 HIDROLANDIA";5107;3337;1317;453;2981;1313;813;6;4141;960;4636;297;171;2;1;-;2538;40;1950;579;5091;44;51
"230523 HORIZONTE";19684;11937;5468;2279;18638;917;129;1314;18111;259;19436;105;123;2;1;17;7125;159;8991;3409;19564;4834;168
"230526 IBARETAMA";3099;561;563;1975;1261;558;1280;72;2161;866;2384;435;260;5;1;14;488;46;1776;789;2428;2;213
"230530 IBIAPINA";6800;4743;1969;88;3499;1168;2133;44;5956;800;6456;247;96;-;1;-;5033;24;1396;347;6712;510;490
"230533 IBICUITINGA";3706;2750;96;860;1778;1270;658;264;2943;499;3307;259;138;-;1;1;347;9;3133;217;3542;37;39
"230535 ICAPUI";5745;4704;801;229;4279;1374;81;8;4887;839;4352;937;320;5;34;60;1582;31;3479;642;5321;311;753
"230540 ICO";24064;14673;6583;2808;11052;4961;8051;6820;10472;6772;21635;1314;959;104;16;36;10552;236;9721;3555;20293;1336;1239
"230550 IGUATU";31103;25338;5002;763;24467;3547;3089;3047;25502;2554;29290;803;1007;2;1;-;22348;95;7104;1556;30908;5359;4955
"230560 INDEPENDENCIA";7756;4317;2357;1082;3643;2514;1599;2983;2593;2180;7711;20;24;-;-;1;4238;32;2681;805;7688;549;513
"230565 IPAPORANGA";3740;2187;1242;311;1530;1684;526;11;3481;248;3540;127;72;-;-;1;166;33;3339;202;3659;815;2439
"230570 IPAUMIRIM";2334;1461;773;100;1488;462;384;486;1454;394;2130;160;42;1;1;-;452;12;1762;108;2273;6;-
"230580 IPU";12085;7347;4044;694;6967;1407;3711;782;9076;2227;10397;1150;483;31;20;4;6654;70;3344;2017;11540;-;3
"230590 IPUEIRAS";11515;8399;2334;782;5826;2750;2939;2976;5798;2741;10613;584;235;5;1;77;2600;79;7745;1091;10299;2085;2137
"230600 IRACEMA";4043;3350;185;508;2994;517;532;524;3217;302;3880;77;78;1;1;6;2589;7;937;510;3975;110;132
"230610 IRAUCUBA";5992;3792;999;1201;3691;1246;1055;1966;2928;1098;5208;403;372;4;3;2;925;32;4443;592;5651;905;3281
"230620 ITAICABA";2497;1625;748;124;2109;369;19;1;2412;84;2458;22;11;-;3;3;1781;2;704;10;2483;841;1313
"230625 ITAITINGA";10450;9722;584;144;10016;338;96;2015;8231;204;9888;264;287;6;2;3;5542;103;3596;1209;10293;1439;978
"230630 ITAPAGE";12561;8768;2613;1180;8859;1081;2621;1834;8324;2403;11108;814;527;14;5;93;6372;227;5113;849;11548;1;-
"230640 ITAPIPOCA";24524;10398;10922;3202;10060;5546;8917;2136;13950;8436;18999;2902;2561;17;20;24;8212;295;9711;6305;20194;1535;1437
"230650 ITAPIUNA";6161;3440;903;1818;3065;1803;1293;41;5041;1079;5127;647;381;-;-;6;680;22;5317;142;5825;1939;2077
"230655 ITAREMA";10565;2919;7581;65;4235;6076;254;1594;8154;817;10029;249;251;15;5;16;391;118;9820;236;10331;1390;1354
"230660 ITATIRA";5811;2540;1897;1374;2266;1269;2276;15;3993;1803;4847;503;457;3;1;-;1162;110;4513;26;5299;1186;1359
"230670 JAGUARETAMA";5405;3337;224;1844;2600;1566;1239;127;4352;926;5106;117;182;-;-;-;2868;25;2135;377;5306;1488;2249
"230680 JAGUARIBARA";3037;2581;130;326;2356;411;270;1685;1199;153;2956;39;36;1;1;4;2222;6;736;73;2963;206;212
"230690 JAGUARIBE";10673;8898;844;931;7173;1979;1521;4861;4859;953;10353;179;127;3;10;1;7846;40;2182;605;10597;3312;3316
"230700 JAGUARUANA";10474;7314;2847;313;9220;997;257;128;8658;1688;9468;955;2;25;23;1;3634;20;1230;5590;10355;1570;1744
"230710 JARDIM";6352;1765;3396;1191;1257;2258;2837;1026;2058;3268;5024;819;500;1;3;5;1990;52;3440;870;5675;2248;1491
"230720 JATI";2427;1395;820;212;1328;760;339;151;1915;361;2121;234;58;-;1;13;680;48;781;918;2373;769;1102
"230725 JIJOCA DE JERICOACOARA";5163;3520;1635;8;3044;1816;303;38;4907;218;5113;41;7;-;1;1;840;23;4039;261;5134;1;13
"230730 JUAZEIRO DO NORTE";70047;65204;4058;785;64649;3619;1779;28819;39552;1676;68993;789;158;24;11;72;45758;497;16879;6913;68847;5887;5996
"230740 JUCAS";7367;4777;1278;1312;4425;727;2215;1721;3623;2023;5637;884;843;3;-;-;4906;97;1898;466;6927;42;11
"230750 LAVRAS DA MANGABEIRA";7794;5386;1567;841;4844;1729;1221;1917;4653;1224;7383;254;141;4;-;12;4583;34;2844;333;7758;777;50
"230760 LIMOEIRO DO NORTE";16768;13968;2118;682;13900;2201;667;2411;13677;680;16336;189;211;5;6;21;14424;23;1595;726;16706;3150;3375
"230763 MADALENA";4831;3252;1063;516;2788;1331;712;146;4148;537;4560;144;123;4;-;-;1742;33;2728;328;4779;1272;2
"230765 MARACANAU";57285;56326;729;230;56048;734;503;32502;23307;1476;56967;128;121;1;5;3;49091;246;6651;1297;57090;-;-
"230770 MARANGUAPE";26274;19986;4257;2031;20805;2946;2523;2676;20992;2606;23675;1598;951;20;11;19;14180;185;9916;1993;24147;2;1
"230780 MARCO";7557;6035;576;946;4513;1565;1479;282;5711;1564;7117;186;253;-;1;-;3249;10;2252;2046;7334;2344;2967
"230790 MARTINOPOLE";3179;2542;340;297;2409;173;597;16;2370;793;2405;326;446;1;-;1;52;15;2631;481;2771;786;29
"230800 MASSAPE";11410;8855;1983;572;8740;1178;1492;1335;8461;1614;10119;802;482;4;3;-;3993;59;6393;965;11146;1711;1794
"230810 MAURITI";12958;6850;4976;1132;6982;3755;2221;675;9035;3248;11605;798;330;5;2;218;3901;79;5003;3975;12686;1271;1131
"230820 MERUOCA";3448;861;2452;135;1069;759;1620;102;2604;742;2732;464;230;-;-;22;1504;39;1697;208;3157;273;662
"230830 MILAGRES";8711;4895;3352;464;3903;4050;758;235;7095;1381;7902;638;142;1;-;28;4171;33;3230;1277;8617;2100;2352
"230835 MILHA";4169;2299;1052;818;1944;1295;930;85;3320;764;3984;50;133;1;1;-;1541;37;2298;293;4078;1542;3646
"230837 MIRAIMA";3262;1806;806;650;1506;443;1313;108;2133;1021;2495;410;355;1;-;1;583;18;2461;200;2850;6;1
"230840 MISSAO VELHA";10049;6309;3226;514;4346;4301;1402;62;8243;1744;8980;902;162;-;-;5;4619;62;3587;1781;9771;3819;3915
"230850 MOMBACA";12735;7377;2788;2570;5649;2134;4952;3151;5661;3923;12420;223;91;-;1;-;3792;45;7241;1657;12489;2093;18
"230860 MONSENHOR TABOSA";5041;3163;1618;260;3134;641;1266;26;4091;924;4969;44;28;-;-;-;3160;19;1688;174;5015;1280;1272
"230870 MORADA NOVA";22600;17622;2153;2825;12737;6184;3679;616;18931;3053;21024;845;726;4;1;-;16399;42;4271;1888;22019;2815;2728
"230880 MORAUJO";2333;1786;439;108;1326;121;886;42;1617;674;2238;68;27;-;-;-;16;4;2290;23;2254;544;513
"230890 MORRINHOS";5188;4110;492;586;3663;730;795;396;4464;328;4837;128;222;-;1;-;1056;24;3747;361;5016;139;136
"230900 MUCAMBO";4719;3510;1124;84;3214;157;1347;508;3501;709;4446;70;32;-;-;171;3519;17;968;214;4501;5;25
"230910 MULUNGU";2868;1500;1183;185;1699;141;1028;541;1981;346;2809;30;28;-;1;-;1079;20;1593;176;2792;889;1025
"230920 NOVA OLINDA";4255;2878;793;584;2826;696;733;1456;2183;616;3611;487;151;4;1;1;761;23;2669;802;4034;573;556
"230930 NOVA RUSSAS";11777;10037;1520;220;8091;1172;2514;1385;9294;1098;11616;87;58;1;3;12;5410;49;5244;1074;11600;3052;3033
"230945 OCARA";7763;4680;3083;-;5850;1913;-;42;7720;1;7258;476;29;-;-;-;290;18;7455;-;7763;-;2
"230950 OROS";6771;5890;314;567;5031;891;849;2283;3990;498;5507;791;470;1;-;2;2637;12;3812;310;6561;850;1121
"230960 PACAJUS";14900;6924;6965;1011;10007;3679;1214;608;13060;1232;14081;503;289;7;7;13;7622;273;3687;3318;13372;158;190
"230970 PACATUBA";17868;16735;445;688;16528;512;828;13641;3614;613;17080;749;24;-;7;8;15004;123;2113;628;17420;514;702
"230980 PACOTI";3790;2125;1495;170;2475;249;1066;1014;2362;414;3609;106;72;1;2;-;1369;48;1944;429;3593;250;705
"230990 PACUJA";1908;1301;523;84;1182;353;373;797;723;388;1693;89;124;1;-;1;1258;12;530;108;1752;4;3
"231000 PALHANO";2785;2078;255;452;1529;837;419;36;2149;600;2516;141;118;2;4;4;1355;8;1212;210;2573;619;813
"231010 PALMACIA";3090;1665;1080;345;1771;339;980;137;2515;438;2630;244;215;1;-;-;1406;10;1040;634;2954;449;490
"231020 PARACURU";10355;3754;6466;135;7345;2660;350;1004;8587;764;9147;675;504;7;6;16;3915;171;4950;1319;9632;2259;2456
"231025 PARAIPABA";9218;5158;3703;357;5142;3790;286;2020;6594;604;8343;488;382;2;2;1;3258;114;4833;1013;9052;743;870
"231030 PARAMBU";9858;4966;1451;3441;4473;2115;3270;1645;4544;3669;9589;70;114;14;6;65;2820;146;5912;980;9590;1018;436
"231040 PARAMOTI";3414;2234;562;618;1736;711;967;435;2375;604;3219;94;100;-;-;1;618;11;2722;63;3342;449;484
"231050 PEDRA BRANCA";12820;8851;1608;2361;7576;2348;2896;3105;6090;3625;12660;74;86;-;-;-;1859;73;10345;543;12747;2832;3094
"231060 PENAFORTE";2920;2098;650;172;2029;582;309;1772;689;459;2809;80;29;-;-;2;1164;2;732;1022;2904;430;310
"231070 PENTECOSTE";12407;8763;1377;2267;7965;2870;1572;2454;8127;1826;10259;1783;362;2;-;1;3239;151;8611;406;12200;576;20
"231080 PEREIRO";5104;3112;1373;619;2070;1175;1859;10;4521;573;4954;71;79;-;-;-;1737;32;3084;251;4978;1027;1279
"231085 PINDORETAMA";6570;2538;3890;142;4914;1618;38;31;6425;114;6367;122;70;-;10;1;1987;34;4204;345;6488;2105;5277
"231090 PIQUET CARNEIRO";4965;3542;114;1309;2930;726;1309;4;4594;367;4765;106;94;-;-;-;11;5;4936;13;4945;2484;2488
"231095 PIRES FERREIRA";2802;1444;1234;124;1038;1386;378;17;2199;586;2454;206;131;3;7;1;1644;11;975;172;2710;-;-
"231100 PORANGA";3780;2805;387;588;1884;407;1489;65;2751;964;3664;53;30;2;1;30;314;23;2897;546;3444;567;590
"231110 PORTEIRAS";5351;2373;2724;254;1982;2774;595;1043;3117;1191;4721;504;125;-;1;-;1250;6;3623;472;5298;1541;1602
"231120 POTENGI";2992;2108;643;241;1886;534;572;490;2134;368;2799;140;49;2;1;1;688;58;2063;183;2879;769;1747
"231123 POTIRETAMA";1926;882;634;410;1038;351;537;3;1560;363;1810;46;62;1;2;5;415;9;1304;198;1873;619;599
"231126 QUITERIANOPOLIS";6762;3035;2040;1687;2448;1027;3287;902;3004;2856;6702;23;27;5;4;1;1964;31;2481;2286;6603;1618;2283
"231130 QUIXADA";18247;11898;2400;3949;11664;2809;3774;8907;6005;3335;14695;2112;1199;22;9;210;7639;243;4681;5684;15497;-;139
"231135 QUIXELO";5685;3481;1537;667;1778;834;3073;791;2632;2262;4589;459;634;-;-;3;1010;23;3957;695;5447;182;192
"231140 QUIXERAMOBIM";20042;14412;2078;3552;15723;2286;2033;4998;11805;3239;18740;473;467;4;12;346;4808;129;12867;2238;18344;2802;8351
"231150 QUIXERE";6973;5998;912;63;6002;781;190;9;6820;144;6466;302;204;1;-;-;6257;3;228;485;6930;450;250
"231160 REDENCAO";8575;5932;2122;521;5814;1652;1109;292;7553;730;7776;505;293;-;1;-;2623;23;4704;1225;8517;679;679
"231170 RERIUTABA";5719;3395;2222;102;2989;997;1733;124;4462;1133;5101;465;150;-;-;3;3020;18;1953;728;5568;1839;1848
"231180 RUSSAS";19566;13443;5076;1047;13301;5489;776;5447;12785;1334;18844;391;317;10;1;3;14002;139;3362;2063;18919;85;414
"231190 SABOEIRO";5172;2447;842;1883;2274;286;2612;84;3175;1913;4770;147;244;2;-;9;991;38;3532;611;4702;998;273
"231195 SALITRE";4858;558;1896;2404;1633;1177;2048;114;2239;2505;4837;8;7;3;3;-;850;227;2565;1216;4030;807;805
"231200 SANTANA DO ACARAU";8929;4715;2361;1853;3999;1714;3216;2545;3680;2704;7817;505;591;1;1;14;4294;112;3234;1289;8653;816;836
"231210 SANTANA DO CARIRI";4853;3337;548;968;2604;1142;1107;1116;2031;1706;4062;587;146;-;4;54;1286;28;1857;1682;4767;320;400
"231220 SANTA QUITERIA";14179;9055;2433;2691;7246;1651;5282;607;10059;3513;12411;928;823;12;1;4;5615;82;6601;1881;13650;5;4
"231230 SAO BENEDITO";11562;6415;4922;225;5463;2460;3639;2739;7267;1556;11461;92;7;-;-;2;5878;760;4445;479;11468;631;518
"231240 SAO GONCALO DO AMARANTE";16086;8663;6223;1200;10872;3923;1291;2977;11421;1688;13949;1287;809;10;20;11;7784;76;6789;1437;15878;275;154
"231250 SAO JOAO DO JAGUARIBE";2709;2594;29;86;1191;1068;450;610;1869;230;2697;3;6;1;1;1;2611;7;49;42;2664;107;578
"231260 SAO LUIS DO CURU";4050;2667;187;1196;2569;843;638;15;3653;382;3383;384;283;-;-;-;2117;10;1833;90;3949;707;766
"231270 SENADOR POMPEU";7875;5514;554;1807;4427;1877;1571;1318;5446;1111;7354;310;207;3;1;-;2579;33;4622;641;7647;-;7
"231280 SENADOR SA";1711;1176;447;88;687;258;766;185;920;606;1344;176;189;2;-;-;328;24;1346;13;1480;-;-
"231290 SOBRAL";60176;55294;3019;1859;50187;3928;6057;40334;13419;6419;55533;2782;1786;32;11;28;39762;338;14182;5890;59786;6027;13823
"231300 SOLONOPOLE";5395;3828;384;1183;3000;1496;899;144;4658;593;5170;71;153;-;1;-;2073;19;3021;282;5377;2435;3301
"231310 TABULEIRO DO NORTE";9722;6490;2523;709;6354;2945;423;786;8510;426;9309;246;166;1;-;-;8517;27;596;582;9434;2674;2287
"231320 TAMBORIL";6505;2923;2488;1094;2680;1274;2551;329;3602;2574;5910;387;199;4;3;2;1611;102;3288;1504;5943;20;148
"231325 TARRAFAS";2730;1091;1629;10;1121;270;1339;33;1807;890;2711;17;1;-;-;1;162;26;2452;90;2688;220;109
"231330 TAUA";17031;11109;3047;2875;10398;3622;3011;2757;11612;2662;16761;122;134;14;-;-;6125;23;10427;456;16885;5857;5876
"231335 TEJUCUOCA";4864;2704;1348;812;1959;1748;1157;13;3871;980;4217;334;313;-;-;-;316;23;4365;160;4342;1388;1511
"231340 TIANGUA";20410;15904;4119;387;12313;3213;4884;7696;9814;2900;19046;984;344;9;9;18;12723;282;5956;1449;18915;13;2
"231350 TRAIRI";14438;5254;8156;1028;5641;6253;2544;404;10464;3570;10844;1635;1818;11;38;92;7520;733;4143;2042;9957;-;-
"231355 TURURU";4934;3640;1002;292;2708;1347;879;51;4007;876;4341;292;283;9;2;7;274;22;4390;248;4645;592;601
"231360 UBAJARA";9833;6121;3623;89;5554;2980;1299;472;8417;944;9560;173;90;3;4;3;7437;42;2205;149;9771;1494;1752
"231370 UMARI";2425;1287;994;144;1056;641;728;23;1836;566;2279;79;67;-;-;-;727;-;795;903;2395;927;1221
"231375 UMIRIM";5382;4530;480;372;3384;1461;537;13;4507;862;4365;609;407;-;-;1;909;31;3743;699;5270;1730;1609
"231380 URUBURETAMA";4736;3519;991;226;3369;267;1100;1792;2361;583;4373;220;142;1;-;-;2555;54;2039;88;4469;348;90
"231390 URUOCA";3810;2792;888;130;2361;549;900;726;2535;549;3567;89;152;-;1;1;382;7;3385;36;3746;1660;2024
"231395 VARJOTA";5388;4466;843;79;3648;602;1138;340;4265;783;4993;254;132;7;-;2;3124;48;1801;415;5285;3;2
"231400 VARZEA ALEGRE";12538;9529;2864;145;7910;1820;2808;787;9941;1810;12016;275;242;-;5;-;8788;23;2205;1522;12387;43;46
"231410 VICOSA DO CEARA";14562;4755;8499;1307;4361;5893;4307;368;9280;4913;14185;281;8;4;1;82;3532;367;9467;1195;13493;2474;2496
"240010 ACARI";3639;3227;257;155;3239;355;45;2622;985;32;3632;5;2;-;-;-;641;16;2606;376;3617;571;1235
"240020 ACU";14725;12150;1657;918;11890;1719;1116;161;13639;925;12965;742;854;131;2;31;3172;65;8894;2594;14162;1175;1087
"240030 AFONSO BEZERRA";2759;1935;604;220;1634;791;334;1042;1475;242;2522;117;119;-;1;-;316;15;877;1551;2711;407;395
"240040 AGUA NOVA";873;690;116;67;656;64;153;6;777;90;872;-;-;-;-;1;233;14;621;5;852;193;184
"240050 ALEXANDRIA";3722;2325;1145;252;2103;196;1423;1211;1401;1110;3637;33;51;-;-;1;2005;37;446;1234;3556;-;-
"240060 ALMINO AFONSO";1474;1041;271;162;1048;155;271;26;1406;42;1466;5;1;1;-;1;869;10;462;133;1454;35;43
"240080 ANGICOS";3424;3247;12;165;2831;302;291;61;3197;166;3215;68;141;-;-;-;120;10;2847;447;3348;457;598
"240090 ANTONIO MARTINS";129;1;58;70;2;122;5;-;121;8;127;2;-;-;-;-;71;-;3;55;126;-;3
"240100 APODI";8481;5422;2428;631;4788;1590;2103;6;6945;1530;7220;472;579;2;2;206;2255;50;800;5376;7104;-;-
"240110 AREIA BRANCA";7175;6201;462;512;6581;476;118;110;6631;434;6776;275;119;1;3;1;4431;61;1177;1506;7067;21;1
"240130 AUGUSTO SEVERO";3029;1663;303;1063;1620;404;1005;3;2195;831;2716;96;216;1;-;-;1064;16;779;1170;2838;972;945
"240145 BARAUNA";7839;6427;1239;173;6007;938;894;25;7284;530;6130;682;949;1;4;73;996;22;441;6380;7434;27;-
"240150 BARCELONA";1273;1098;9;166;792;454;27;3;1253;17;1269;3;1;-;-;-;13;3;1250;7;1256;339;346
"240160 BENTO FERNANDES";1351;1212;59;80;629;537;185;10;1238;103;1264;54;33;-;-;-;132;6;1147;66;1319;-;-
"240165 BODO";945;684;34;227;416;420;109;-;868;77;853;56;36;-;-;-;63;12;817;53;920;56;-
"240170 BOM JESUS";2667;2489;32;146;2053;538;76;22;2598;47;2654;6;3;2;2;-;384;15;1795;473;2610;9;11
"240185 CAICARA DO NORTE";1652;614;721;317;1512;77;63;20;1420;212;1442;135;53;-;15;7;180;8;739;725;1607;-;-
"240190 CAICARA DO RIO DO VENTO";1041;918;7;116;800;155;86;254;746;41;983;35;21;-;-;2;170;1;356;514;969;15;16
"240200 CAICO";21356;18961;1242;1153;18752;1923;681;13500;6516;1340;21185;120;36;1;9;5;4958;119;1712;14567;20853;206;228
"240230 CARAUBAS";6048;4227;751;1070;3753;1205;1090;66;4898;1084;5661;218;161;1;3;4;2822;17;826;2383;5641;562;429
"240240 CARNAUBA DOS DANTAS";2508;1524;234;750;2296;155;57;8;2476;24;2505;1;2;-;-;-;1678;-;528;302;2484;244;307
"240250 CARNAUBAIS";2659;1896;308;455;1663;779;217;187;2012;460;1908;236;378;-;15;122;463;18;1727;451;2532;-;-
"240260 CEARA-MIRIM";16205;12701;2909;595;10208;5286;711;4078;11476;651;15044;686;403;19;14;39;4325;187;6235;5458;15760;1522;1164
"240270 CERRO CORA";3196;2591;234;371;1930;976;290;2;2998;196;3060;81;55;-;-;-;158;7;2867;164;3181;3;5
"240280 CORONEL EZEQUIEL";1621;776;262;583;901;353;367;40;1333;248;1567;33;21;-;-;-;550;15;986;70;1592;43;43
"240290 CORONEL JOAO PESSOA";1334;1223;58;53;577;205;552;3;1089;242;1306;16;12;-;-;-;15;18;1243;58;1322;469;574
"240300 CRUZETA";2423;1965;373;85;1970;393;60;1324;988;111;2419;3;-;-;-;1;271;2;1832;318;2391;24;42
"240310 CURRAIS NOVOS";6897;6348;424;125;6211;459;227;5893;820;184;6818;57;16;3;1;2;3347;94;3206;250;6579;321;346
"240320 DOUTOR SEVERIANO";2226;1864;47;315;1028;275;923;471;1530;225;2172;15;38;1;-;-;650;15;1553;8;2153;255;341
"240325 PARNAMIRIM";32485;31585;819;81;31671;350;464;534;31763;188;32309;91;49;7;11;18;16498;317;4879;10791;31720;560;320
"240330 ENCANTO";1549;1096;392;61;1071;296;182;84;1417;48;1545;2;2;-;-;-;1128;6;302;113;1533;218;263
"240340 EQUADOR";1893;1456;302;135;1514;160;219;808;1020;65;1892;-;-;-;-;1;139;29;1532;193;1822;535;581
