 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2013
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"150250 CHAVES";2825;837;381;1607;663;1436;726;1;418;2406;180;1;9;2552;22;61;126;74;2083;542;1175;296;8
"150260 COLARES";2676;1784;881;11;448;1976;252;6;2333;337;1028;44;49;1494;29;32;507;90;619;1460;2045;200;199
"150270 CONCEICAO DO ARAGUAIA";12759;5567;7098;94;8626;3342;791;312;10434;2013;10960;286;133;1071;250;59;6396;100;1244;5019;11186;366;1256
"150275 CONCORDIA DO PARA";6088;778;5046;264;3523;2237;328;59;3500;2529;2203;58;47;3649;41;90;567;89;3336;2096;5436;1026;962
"150276 CUMARU DO NORTE";2111;889;1118;104;867;1058;186;24;1583;504;632;30;36;1371;24;18;1086;21;151;853;1213;2;1
"150277 CURIONOPOLIS";5612;2390;3073;149;2818;2355;439;897;4448;267;1290;29;160;4039;68;26;2587;810;1362;853;5411;-;-
"150280 CURRALINHO";3942;758;1348;1836;1211;2046;685;10;734;3198;285;1;4;3605;22;25;656;48;2640;598;2354;420;321
"150285 CURUA";3048;1954;472;622;522;2410;116;33;1384;1631;567;10;9;2337;35;90;145;13;2272;618;2667;1285;1338
"150290 CURUCA";9465;8395;981;89;3285;5497;683;214;7642;1609;5902;1286;1423;766;61;27;742;158;2187;6378;9155;33;59
"150293 DOM ELISEU";17362;13101;3187;1074;12507;2394;2461;627;15496;1239;4118;434;412;12019;334;45;8425;276;2732;5929;15988;1008;1018
"150295 ELDORADO DOS CARAJAS";5551;801;4598;152;2164;2581;806;157;4744;650;2611;125;71;2688;34;22;1858;111;2015;1567;4500;303;288
"150300 FARO";2152;1878;147;127;1460;689;3;-;2129;23;472;18;23;1572;54;13;17;1;2123;11;1941;974;1063
"150304 FLORESTA DO ARAGUAIA";4875;22;4458;395;1702;2737;436;10;3108;1757;3507;119;54;1059;89;47;1656;12;141;3066;3617;441;447
"150307 GARRAFAO DO NORTE";6812;1617;5141;54;2403;3562;847;61;5793;958;3623;774;1166;1149;48;52;298;59;5028;1427;5930;3396;3533
"150309 GOIANESIA DO PARA";4053;253;3740;60;2147;1445;461;35;3465;553;968;160;271;2598;49;7;988;50;951;2064;3379;541;31
"150310 GURUPA";5942;2483;781;2678;2547;2631;764;42;1872;4028;496;5;29;5380;25;7;63;19;5698;162;3377;47;24
"150320 IGARAPE-ACU";9467;7176;2113;178;5875;2988;604;78;8766;623;5881;1240;1970;353;22;1;1564;128;929;6846;9229;1970;1943
"150330 IGARAPE-MIRI";13131;2830;5415;4886;4009;4511;4611;236;3795;9100;1768;53;56;11092;112;50;2064;319;6409;4339;7332;2675;2987
"150340 INHANGAPI";2349;1232;1037;80;931;959;459;6;2285;58;1165;71;229;873;9;2;741;24;321;1263;2211;736;166
"150345 IPIXUNA DO PARA";6669;4623;1801;245;4112;2260;297;1409;4548;712;2945;203;278;3125;91;27;587;49;3293;2740;5405;2037;261
"150350 IRITUIA";8801;4671;3671;459;2142;5292;1367;14;6982;1805;2658;135;476;5167;178;187;613;61;2456;5671;7265;470;435
"150360 ITAITUBA";16231;1572;13514;1145;12440;3105;686;661;13453;2117;5434;231;366;9892;261;47;2711;728;7236;5556;15164;1940;1675
"150370 ITUPIRANGA";9799;117;9655;27;5451;3106;1242;123;8141;1535;4509;218;220;4713;93;46;1785;70;5811;2133;7844;-;-
"150375 JACAREACANGA";2298;749;1390;159;828;864;606;6;823;1469;239;460;67;1409;44;79;371;31;979;917;1730;499;454
"150380 JACUNDA";13641;693;12741;207;11462;1586;593;153;12719;769;5216;77;90;8174;71;13;3473;207;4357;5604;13200;977;1050
"150390 JURUTI";9324;6125;2523;676;4863;4177;284;204;8198;922;2733;165;125;5315;586;400;476;166;1778;6904;7144;728;666
"150400 LIMOEIRO DO AJURU";5340;1479;449;3412;1478;2780;1082;20;914;4406;223;2;21;5071;18;5;1218;297;2004;1821;3089;768;857
"150405 MAE DO RIO";7477;857;6442;178;5653;1143;681;-;6719;758;4714;170;276;2209;97;11;1036;83;1714;4644;7247;1981;2382
"150410 MAGALHAES BARATA";1876;1839;37;-;976;751;149;10;1450;416;1305;146;346;77;1;1;101;4;960;811;1850;692;694
"150420 MARABA";50053;18994;30038;1021;36099;9764;4190;2550;41872;5631;28940;544;318;19688;364;199;16150;1572;12895;19436;44524;-;-
"150430 MARACANA";8617;5525;2832;260;2246;5499;872;614;6651;1352;4076;1676;1865;696;146;158;2083;252;2548;3734;7252;1263;1177
"150440 MARAPANIM";7224;4939;2220;65;2793;3753;678;27;6699;498;3965;761;1223;1118;65;92;1188;140;2610;3286;6434;66;65
"150442 MARITUBA";15807;4692;10713;402;14045;1483;279;216;15000;591;14292;85;34;1340;40;16;3197;1003;7286;4321;15661;2206;2341
"150445 MEDICILANDIA";6907;1013;5685;209;1372;3812;1723;36;6111;760;554;210;322;5587;200;34;5397;167;398;945;3592;37;11
"150450 MELGACO";2802;362;668;1772;573;384;1845;14;431;2357;55;1;4;2716;23;3;306;40;2156;300;791;75;4
"150460 MOCAJUBA";5027;2821;1776;430;3325;1337;365;46;3730;1251;1612;17;7;3338;41;12;608;133;3448;838;3823;89;19
"150470 MOJU";14425;2703;10593;1129;3941;8658;1826;292;9732;4401;2712;137;142;11125;167;142;2081;560;6453;5331;8942;163;154
"150480 MONTE ALEGRE";14092;6368;6347;1377;5606;8232;254;263;13212;617;5751;167;161;7776;77;160;2133;182;7198;4579;10758;6045;3045
"150490 MUANA";5370;2602;550;2218;2606;2092;672;18;1446;3906;431;12;12;4834;33;48;1262;79;2807;1222;3752;1538;407
"150495 NOVA ESPERANCA DO PIRIA";5110;67;4802;241;1883;1644;1583;23;3107;1980;1231;436;771;2497;140;35;281;106;1745;2978;2864;387;279
"150497 NOVA IPIXUNA";3980;58;3687;235;1938;1467;575;31;2845;1104;1705;92;110;1995;44;34;1739;24;825;1392;3480;682;743
"150500 NOVA TIMBOTEUA";3697;2757;922;18;2154;1310;233;20;3320;357;2152;612;827;95;8;3;238;50;774;2635;3300;320;181
"150506 NOVO REPARTIMENTO";9014;507;8350;157;4978;3385;651;706;6826;1482;2854;253;225;5554;90;38;3722;108;4047;1137;8248;1316;234
"150510 OBIDOS";10668;5388;3590;1690;4995;5109;564;3;9310;1355;3634;212;273;5982;164;403;1143;170;6359;2996;7855;3674;3734
"150520 OEIRAS DO PARA";5576;2488;2594;494;2493;2604;479;4;569;5003;262;-;8;5282;24;-;40;52;2308;3176;3049;633;30
"150530 ORIXIMINA";10971;5113;4233;1625;6792;3474;705;289;9400;1282;6200;148;117;4114;119;273;752;154;6618;3447;8641;1137;10
"150540 OUREM";3419;1419;1908;92;1842;993;584;77;3163;179;1713;451;1035;185;26;9;210;30;1580;1599;3262;198;3
"150543 OURILANDIA DO NORTE";5995;4386;1563;46;4335;1274;386;329;4925;741;2482;65;167;3011;248;22;4154;113;758;970;5329;3;8
"150548 PACAJA";7626;169;7155;302;1590;3456;2580;25;4666;2935;1980;1193;1242;3020;130;61;3678;91;2201;1656;3669;502;142
"150549 PALESTINA DO PARA";1955;1364;416;175;711;925;319;69;1462;424;953;134;195;509;85;79;916;46;95;898;1361;175;114
"150550 PARAGOMINAS";25411;15281;9667;462;22855;1735;821;1604;22607;1199;11492;163;283;13199;160;114;5243;623;4957;14588;24471;4795;15
"150553 PARAUAPEBAS";19683;16763;2349;571;19389;234;60;2515;16693;475;14043;94;71;5375;64;36;8668;395;6774;3846;19394;673;522
"150555 PAU D'ARCO";1723;356;1270;97;814;776;133;17;1504;202;1170;50;18;424;53;8;539;27;70;1087;1519;120;99
"150560 PEIXE-BOI";2413;1359;1002;52;962;1167;284;12;2094;307;1161;425;711;103;8;5;572;42;471;1328;2114;212;195
"150563 PICARRA";3420;283;3081;56;1380;1810;230;105;2440;875;1887;51;55;1321;88;18;1046;63;1618;693;2759;25;18
"150565 PLACAS";4277;31;4179;67;1262;2492;523;27;3804;446;453;122;465;3083;85;69;2464;80;1146;587;2510;736;335
"150570 PONTA DE PEDRAS";8362;5693;1890;779;4030;3140;1192;988;3130;4244;2692;24;55;5444;113;34;1546;198;4792;1826;5982;768;487
"150580 PORTEL";7170;1643;3844;1683;3306;2389;1475;51;3905;3214;692;9;88;6082;242;57;937;232;2308;3693;4772;-;-
"150590 PORTO DE MOZ";5201;2325;1299;1577;1101;3181;919;93;3443;1665;263;83;186;4591;63;15;494;116;2927;1664;3139;284;37
"150600 PRAINHA";7512;4167;2186;1159;1256;5900;356;10;7266;236;768;21;40;6576;78;29;323;28;6330;831;4520;2485;2443
"150610 PRIMAVERA";2971;1989;928;54;1350;1374;247;24;2558;389;1628;326;912;68;19;18;322;26;757;1866;2782;220;325
"150611 QUATIPURU";3317;994;2139;184;1636;1109;572;24;2192;1101;1881;227;494;547;97;71;151;17;1116;2033;2919;47;62
"150613 REDENCAO";23681;3886;18407;1388;18686;4363;632;253;21558;1870;15282;231;103;7758;176;131;7795;1621;1464;12801;23062;3117;2874
"150616 RIO MARIA";4603;918;3612;73;3308;1045;250;42;4320;241;2933;94;44;1432;46;54;3856;84;207;456;4289;20;15
"150618 RONDON DO PARA";13964;10465;2732;767;10813;2284;867;621;12064;1279;7169;669;303;5674;119;30;8541;146;854;4423;12562;2519;2804
"150619 RUROPOLIS";5849;1994;3792;63;2862;2652;335;41;5545;263;973;169;178;4450;44;35;1529;62;3929;329;4662;2313;55
"150620 SALINOPOLIS";8405;5923;2410;72;6148;1844;413;464;6618;1323;5799;413;516;1557;77;43;1016;61;5109;2219;7914;579;157
"150630 SALVATERRA";4636;2756;1855;25;1373;2998;265;12;4359;265;2571;727;471;722;133;12;476;86;2504;1570;4122;374;416
"150635 SANTA BARBARA DO PARA";4987;3565;1352;70;2585;2220;182;25;3776;1186;3143;55;91;1612;60;26;994;123;1648;2222;4881;372;412
"150640 SANTA CRUZ DO ARARI";1455;944;167;344;392;629;434;10;217;1228;4;1;2;1445;3;-;57;23;1103;272;1114;-;-
"150650 SANTA IZABEL DO PARA";15208;10715;4339;154;11690;3073;445;387;14004;817;11518;445;639;2502;72;32;2628;317;5459;6804;14510;1134;814
"150655 SANTA LUZIA DO PARA";1011;46;956;9;338;630;43;6;776;229;547;76;173;200;10;5;63;15;390;543;966;352;745
"150658 SANTA MARIA DAS BARREIRAS";3932;823;3016;93;912;1739;1281;58;2742;1132;1965;399;401;972;109;86;1902;68;511;1451;1751;1;6
"150660 SANTA MARIA DO PARA";7197;4951;2127;119;3736;2305;1156;59;6266;872;4425;1164;1156;368;51;33;478;76;391;6252;6699;231;221
"150670 SANTANA DO ARAGUAIA";9616;786;8738;92;5697;3419;500;719;7242;1655;6046;168;131;2736;465;70;4920;134;1971;2591;6724;96;99
"150680 SANTAREM";64804;37056;21469;6279;36513;25794;2497;5525;56051;3228;31823;559;1036;28369;1204;1813;16268;5306;17204;26026;50196;3462;3149
"150700 SANTO ANTONIO DO TAUA";6952;5087;1726;139;3413;3081;458;205;5100;1647;5069;219;316;1263;74;11;1152;206;2508;3086;6649;1138;1145
"150710 SAO CAETANO DE ODIVELAS";4617;3544;1055;18;2404;1887;326;4;4094;519;2938;145;198;1242;82;12;423;49;2498;1647;4440;2174;2576
"150715 SAO DOMINGOS DO ARAGUAIA";4928;2390;2170;368;2963;1148;817;77;3881;970;1473;67;89;3239;49;11;1645;27;1659;1597;4284;520;318
"150720 SAO DOMINGOS DO CAPIM";1019;519;433;67;468;484;67;22;540;457;219;19;5;770;2;4;32;10;578;399;787;579;619
"150730 SAO FELIX DO XINGU";16740;827;15449;464;8126;6852;1762;247;14178;2315;4909;357;289;10643;337;205;10827;565;2806;2542;10630;1876;1072
"150740 SAO FRANCISCO DO PARA";4319;2390;1875;54;1854;2325;140;8;4120;191;2787;381;839;275;29;8;379;100;2467;1373;4107;207;255
"150745 SAO GERALDO DO ARAGUAIA";6392;2606;3644;142;3977;1516;899;585;4631;1176;3131;213;126;2705;180;37;2879;54;2104;1355;5243;454;455
"150746 SAO JOAO DA PONTA";1037;700;316;21;300;542;195;3;516;518;582;59;229;153;11;3;153;18;156;710;979;44;46
"150747 SAO JOAO DE PIRABAS";5440;3270;2062;108;2188;2544;708;189;3450;1801;3161;577;1191;428;67;16;751;60;1426;3203;4789;818;1386
"150750 SAO JOAO DO ARAGUAIA";2929;879;1832;218;323;1657;949;35;2238;656;921;79;192;1593;25;119;720;37;463;1709;2197;376;407
"150760 SAO MIGUEL DO GUAMA";12507;4353;7806;348;7863;3427;1217;114;10242;2151;6245;280;347;5515;63;57;1977;171;4511;5848;11666;218;207
"150770 SAO SEBASTIAO DA BOA VISTA";4023;1544;724;1755;1684;1846;493;13;597;3413;97;7;9;3888;22;-;1756;64;1355;848;2873;1;1
"150775 SAPUCAIA";1254;717;530;7;960;154;140;5;1142;107;634;3;7;494;101;15;314;8;197;735;1241;1;3
"150780 SENADOR JOSE PORFIRIO";2775;1784;783;208;1512;1101;162;24;2458;293;409;15;32;2290;26;3;156;57;2169;393;1968;734;742
"150790 SOURE";5934;4116;1362;456;2888;2922;124;260;3827;1847;2886;435;662;1859;42;50;1230;334;3955;415;5403;32;87
"150795 TAILANDIA";11033;2354;8530;149;9626;1155;252;75;10519;439;3020;136;76;7699;87;15;734;128;8126;2045;9423;1110;1109
"150796 TERRA ALTA";2662;2150;501;11;1513;1085;64;127;2362;173;1631;172;593;244;15;7;358;46;732;1526;2535;402;430
"150797 TERRA SANTA";3936;3258;255;423;3196;672;68;12;3081;843;1618;21;10;2088;52;147;80;19;3736;101;3341;1075;275
"150800 TOME-ACU";1293;811;466;16;877;390;26;30;875;388;301;20;7;933;25;7;419;18;431;425;1155;339;139
"150803 TRACUATEUA";7213;1623;5286;304;1876;4477;860;66;6592;555;4777;662;1127;575;44;28;791;116;1674;4632;6270;131;704
"150805 TRAIRAO";3444;30;3387;27;1869;1419;156;22;3286;136;407;11;24;2946;47;9;800;70;1260;1314;3012;1180;1430
"150808 TUCUMA";7362;2520;4585;257;3673;2791;898;129;6356;877;2186;209;93;4642;195;37;4565;486;1610;701;5687;199;148
"150810 TUCURUI";20479;13971;5799;709;17329;2156;994;777;16381;3321;7587;177;198;12215;209;93;5786;743;4700;9250;19305;1;1
"150812 ULIANOPOLIS";6468;2365;3947;156;4855;1303;310;43;5995;430;2687;68;101;3509;60;43;1366;78;2501;2523;6171;2472;841
"150815 URUARA";7746;6;7587;153;3098;4200;448;9;7368;369;1566;140;177;5678;150;35;5794;260;586;1106;4901;1638;1569
"150820 VIGIA";10409;4798;5279;332;6601;3172;636;100;7599;2710;6079;156;155;3852;85;82;985;161;1274;7989;9772;1876;1205
"150830 VISEU";14794;3775;10552;467;2192;8957;3645;188;8493;6113;6400;1076;2988;3705;357;268;2397;408;3937;8052;9339;963;87
"150835 VITORIA DO XINGU";2446;637;1624;185;1251;791;404;120;1946;380;856;79;124;1339;37;11;509;44;1452;441;1766;118;4
"150840 XINGUARA";9728;919;8464;345;7937;1538;253;192;8381;1155;4972;185;45;4330;168;28;4835;617;1359;2917;9497;476;425
"160005 SERRA DO NAVIO";1264;762;496;6;1066;187;11;497;732;35;592;1;3;589;7;72;109;2;1140;13;1247;-;-
"160010 AMAPA";1759;79;1594;86;1426;314;19;76;1530;153;738;28;5;979;7;2;107;42;1558;52;1700;294;321
"160015 PEDRA BRANCA DO AMAPARI";2188;418;1750;20;1677;408;103;127;1832;229;950;8;15;1063;9;143;70;18;2075;25;1955;-;-
"160020 CALCOENE";2282;607;1648;27;1907;283;92;10;2202;70;672;8;8;1533;17;44;143;33;1741;365;2194;434;388
"160021 CUTIAS";878;559;90;229;489;310;79;16;457;405;141;3;3;693;15;23;13;9;652;204;692;16;13
"160023 FERREIRA GOMES";724;574;106;44;559;153;12;3;433;288;150;3;1;528;3;39;8;2;690;24;694;30;33
"160025 ITAUBAL";1238;657;463;118;636;511;91;10;903;325;196;4;4;1013;9;12;40;10;985;203;1064;-;-
"160027 LARANJAL DO JARI";5544;5114;304;126;3932;250;1362;38;2779;2727;2045;27;25;3353;30;64;273;101;4817;353;5341;-;-
"160030 MACAPA";53928;27759;24641;1528;43164;6121;4643;4604;38520;10804;21102;246;229;29749;303;2299;12307;3935;24596;13090;52558;-;2
"160040 MAZAGAO";3076;597;1714;765;1063;1406;607;128;2187;761;430;10;17;2572;18;29;177;40;2610;249;1969;-;-
"160050 OIAPOQUE";3937;121;3761;55;3645;248;44;109;3469;359;2349;30;16;1471;48;23;209;104;3494;130;3858;-;-
"160053 PORTO GRANDE";3693;554;3083;56;2465;1036;192;21;3516;156;1750;27;13;1835;30;38;127;45;3193;328;3463;177;181
"160055 PRACUUBA";758;266;487;5;518;189;51;12;682;64;217;3;2;531;3;2;13;14;674;57;671;57;57
"160060 SANTANA";29264;21379;7119;766;25527;2159;1578;2232;19805;7227;12610;404;174;14408;708;960;4549;821;20645;3249;28278;-;-
"160070 TARTARUGALZINHO";2196;665;1380;151;1173;789;234;7;1582;607;638;6;13;1469;17;53;150;50;1779;217;1634;-;-
"160080 VITORIA DO JARI";2604;1901;245;458;2288;207;109;21;775;1808;306;8;8;2268;6;8;89;45;2362;108;2267;-;-
"170025 ABREULANDIA";878;432;444;2;444;296;138;1;630;247;731;27;14;70;34;2;576;1;281;20;650;16;8
"170030 AGUIARNOPOLIS";1329;1095;225;9;1053;202;74;280;966;83;1081;79;117;18;13;21;570;11;311;437;1269;-;3
"170035 ALIANCA DO TOCANTINS";2398;1666;730;2;1974;395;29;-;2283;115;2378;6;1;4;7;2;645;-;1571;182;2352;42;27
"170040 ALMAS";1863;1404;437;22;1240;298;325;21;1462;380;1802;44;12;1;3;1;423;75;1146;219;1561;381;125
"170070 ALVORADA";2710;2252;456;2;2462;156;92;1;2672;37;2707;2;-;-;1;-;2159;4;58;489;2694;100;98
"170100 ANANAS";2662;2244;417;1;2084;516;62;394;2118;150;1887;79;59;604;27;6;430;3;2159;70;2590;625;581
"170105 ANGICO";817;692;100;25;472;184;161;6;639;172;599;62;97;38;11;10;265;1;143;408;729;20;20
"170110 APARECIDA DO RIO NEGRO";1357;1052;303;2;1055;199;103;5;1235;117;1329;7;4;13;4;-;1054;5;188;110;1268;226;134
"170130 ARAGOMINAS";1820;700;1103;17;729;742;349;4;1020;796;1570;25;28;158;21;18;1446;10;130;234;1524;122;115
"170190 ARAGUACEMA";1548;863;663;22;669;569;310;44;1270;234;1257;33;18;178;43;19;566;42;669;271;1214;1;1
"170200 ARAGUACU";2888;1702;1183;3;1912;943;33;19;2668;201;2806;41;2;15;10;14;1631;10;851;396;2738;125;148
"170210 ARAGUAINA";40396;35151;4295;950;38100;1740;556;2256;36570;1570;38842;261;112;878;161;142;21567;343;8573;9913;39031;1212;976
"170215 ARAGUANA";1352;1084;263;5;1089;229;34;26;1295;31;1221;21;4;56;15;35;214;14;1091;33;1324;281;44
"170220 ARAGUATINS";7826;5744;2072;10;5202;2008;616;8;7000;818;6125;365;333;851;80;72;3343;17;2203;2263;7270;878;814
"170230 ARAPOEMA";1973;1502;467;4;1439;402;132;5;1695;273;1525;16;5;414;7;6;767;3;1105;98;1848;326;321
"170240 ARRAIAS";3487;2265;1068;154;2216;682;589;32;2634;821;3314;65;42;26;5;35;2941;11;59;476;2590;646;650
"170255 AUGUSTINOPOLIS";4446;3722;712;12;3528;564;354;326;3447;673;3757;137;475;69;3;5;2083;16;2032;315;4322;1098;1218
"170270 AURORA DO TOCANTINS";1058;759;297;2;718;129;211;8;877;173;1030;6;1;19;2;-;911;1;40;106;1024;337;346
"170290 AXIXA DO TOCANTINS";3107;2701;395;11;1683;636;788;618;1571;918;2366;196;502;35;7;1;966;6;256;1879;3033;682;672
"170300 BABACULANDIA";2326;1209;1045;72;995;921;410;6;1582;738;1705;226;109;134;34;118;1531;12;372;411;1969;130;65
"170305 BANDEIRANTES DO TOCANTINS";937;648;287;2;623;298;16;-;837;100;767;6;-;161;1;2;329;2;268;338;872;166;167
"170307 BARRA DO OURO";1037;668;355;14;501;267;269;1;733;303;831;21;35;119;26;5;392;3;462;180;848;94;84
"170310 BARROLANDIA";1876;1568;308;-;1573;286;17;4;1778;94;1867;2;-;4;2;1;770;2;1023;81;1840;148;39
"170320 BERNARDO SAYAO";1399;866;530;3;860;493;46;2;1255;142;1194;-;3;186;12;4;471;2;712;214;1354;236;227
"170330 BOM JESUS DO TOCANTINS";988;723;251;14;734;162;92;4;821;163;943;5;3;13;18;6;623;4;35;326;834;52;51
"170360 BRASILANDIA DO TOCANTINS";636;462;173;1;424;189;23;1;574;61;591;11;13;18;3;-;396;1;84;155;588;169;170
"170370 BREJINHO DE NAZARE";1618;1070;546;2;1253;343;22;55;1506;57;1608;7;1;2;-;-;686;37;824;71;1421;304;380
"170380 BURITI DO TOCANTINS";2253;2087;164;2;1913;202;138;2;1866;385;1653;70;324;201;3;2;893;-;638;722;2205;829;787
"170382 CACHOEIRINHA";549;503;45;1;238;207;104;33;489;27;401;38;73;33;2;2;189;-;287;73;517;23;23
"170384 CAMPOS LINDOS";1965;1342;545;78;1245;281;439;1;1156;808;1801;25;23;55;41;20;1010;10;574;371;1441;35;1
"170386 CARIRI DO TOCANTINS";1131;700;430;1;709;419;3;-;1086;45;1119;5;2;2;3;-;578;2;8;543;1094;162;215
"170388 CARMOLANDIA";675;381;293;1;567;82;26;1;628;46;617;3;2;19;18;16;173;1;424;77;665;193;379
"170389 CARRASCO BONITO";965;866;65;34;817;106;42;99;702;164;696;81;175;11;1;1;68;2;836;59;937;379;572
"170390 CASEARA";1420;811;604;5;785;548;87;-;1227;193;1211;27;9;107;51;15;751;11;526;132;1200;251;259
"170410 CENTENARIO";675;408;264;3;397;106;172;-;417;258;607;8;9;34;14;3;488;5;19;163;463;34;57
"170460 CHAPADA DE AREIA";459;258;198;3;255;185;19;-;401;58;453;1;3;1;-;1;224;2;230;3;399;34;50
"170510 CHAPADA DA NATIVIDADE";951;435;515;1;437;354;160;-;570;381;887;43;14;6;-;1;470;6;473;2;841;338;373
"170550 COLINAS DO TOCANTINS";9135;8676;448;11;8736;309;90;1995;6921;219;8838;16;14;195;57;15;3919;32;4954;230;9054;188;139
"170555 COMBINADO";1419;1296;113;10;1091;260;68;-;1383;36;1411;1;1;1;5;-;1034;2;328;55;1402;374;597
"170560 CONCEICAO DO TOCANTINS";1160;793;359;8;793;136;231;3;829;328;1068;61;19;4;7;1;584;-;574;2;998;63;631
"170600 COUTO MAGALHAES";1510;780;704;26;744;637;129;-;1218;292;1298;9;14;170;19;-;342;1;426;741;1437;374;588
"170610 CRISTALANDIA";2264;1769;487;8;1808;367;89;4;2135;125;2214;12;15;9;1;13;1729;70;402;63;2143;38;35
"170625 CRIXAS DO TOCANTINS";491;272;219;-;287;200;4;1;419;71;481;2;2;2;1;3;324;2;161;4;444;69;69
"170650 DARCINOPOLIS";1290;846;439;5;792;271;227;235;725;330;946;117;108;76;15;28;756;5;301;228;1123;240;269
"170700 DIANOPOLIS";5042;4252;753;37;4177;356;509;4;4495;543;4935;27;40;4;31;5;4446;9;164;423;4900;1321;1282
"170710 DIVINOPOLIS DO TOCANTINS";2210;1389;821;-;1431;763;16;-;2000;210;2163;10;2;20;11;4;1020;6;1160;24;2130;670;821
"170720 DOIS IRMAOS DO TOCANTINS";2059;934;1095;30;939;409;711;10;1379;670;1777;23;20;70;42;127;1775;6;233;45;1704;603;599
"170730 DUERE";1373;902;470;1;880;452;41;1;1261;111;1357;4;3;2;4;3;740;8;494;131;1266;183;385
"170740 ESPERANTINA";2112;1477;610;25;660;939;513;399;583;1130;1186;242;453;184;8;39;636;6;381;1089;1870;357;357
"170755 FATIMA";1110;875;233;2;935;82;93;-;1044;66;1108;1;1;-;-;-;1014;6;67;23;1090;62;64
"170765 FIGUEIROPOLIS";1741;1240;501;-;1262;467;12;-;1672;69;1739;-;-;-;2;-;551;-;1183;7;1677;125;118
"170770 FILADELFIA";2200;1385;774;41;1171;484;545;3;1454;743;1734;154;149;79;33;51;1025;13;863;299;1834;186;185
"170820 FORMOSO DO ARAGUAIA";5097;2946;2141;10;3738;1172;187;5;4681;411;5017;14;12;32;14;8;2744;38;2032;283;4986;319;233
"170825 FORTALEZA DO TABOCAO";976;733;243;-;787;175;14;1;940;35;927;2;-;13;16;18;503;4;429;40;944;108;108
"170830 GOIANORTE";1668;560;1096;12;804;749;115;3;1281;384;1499;33;65;63;3;5;1398;4;122;144;1249;122;-
"170900 GOIATINS";2900;1640;1101;159;797;893;1210;32;1200;1668;2463;82;122;82;94;57;1963;16;174;747;1849;6;10
"170930 GUARAI";6498;5781;708;9;5799;484;215;1397;4838;263;6380;22;26;47;14;9;3891;40;2425;142;6237;1;3
"170950 GURUPI";22795;19213;3540;42;21827;827;141;2659;19784;352;22629;35;15;48;61;7;12746;141;4048;5860;22575;967;624
"170980 IPUEIRAS";465;292;172;1;387;78;-;4;456;5;464;1;-;-;-;-;465;-;-;-;464;92;91
"171050 ITACAJA";1787;1250;521;16;1243;191;353;169;1217;401;1713;16;6;36;11;5;1716;4;30;37;1621;238;241
"171070 ITAGUATINS";1846;1255;558;33;977;533;336;369;926;551;1256;223;211;99;20;37;926;3;9;908;1633;494;249
"171090 ITAPIRATINS";1085;480;588;17;584;165;336;5;648;432;970;40;24;25;21;5;623;16;309;137;935;5;14
"171110 ITAPORA DO TOCANTINS";800;499;288;13;544;235;21;13;715;72;747;18;2;27;-;6;210;3;563;24;783;13;6
"171150 JAU DO TOCANTINS";1197;605;592;-;599;497;101;-;979;218;1167;13;1;16;-;-;808;1;369;19;1070;271;5
"171180 JUARINA";623;271;351;1;289;327;7;-;559;64;564;10;2;46;1;-;72;2;487;62;611;186;204
"171190 LAGOA DA CONFUSAO";2457;1453;955;49;1936;364;157;4;2090;363;2258;55;28;53;52;11;906;36;1372;143;2153;4;-
"171195 LAGOA DO TOCANTINS";956;686;270;-;630;161;165;2;707;247;911;28;7;7;1;2;432;10;388;126;859;189;42
"171200 LAJEADO";896;656;233;7;741;131;24;2;846;48;876;-;1;5;2;12;524;3;334;35;882;127;149
"171215 LAVANDEIRA";462;265;196;1;258;118;86;-;378;84;448;4;3;6;1;-;342;-;94;26;436;105;228
"171240 LIZARDA";1040;499;511;30;323;206;511;46;449;545;904;35;31;9;37;24;272;12;548;208;485;131;132
"171245 LUZINOPOLIS";720;572;112;36;530;122;68;5;627;88;519;66;43;23;69;-;150;7;428;135;708;18;21
"171250 MARIANOPOLIS DO TOCANTINS";1432;915;508;9;866;533;33;6;1312;114;1313;17;6;58;30;8;398;41;956;37;1396;289;286
"171270 MATEIROS";617;381;202;34;365;128;124;6;443;168;585;21;11;-;-;-;462;2;-;153;498;-;-
