 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2015
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"290230 ARATUIPE";2496;1481;982;33;1319;479;698;763;771;962;1846;195;96;5;3;351;1226;28;447;795;2185;558;603
"290240 AURELINO LEAL";4106;3253;591;262;2974;523;609;2488;425;1193;3397;141;144;414;5;5;1849;30;1675;552;3837;633;502
"290250 BAIANOPOLIS";4283;3448;789;46;1058;2012;1213;90;3248;945;4224;36;18;4;-;1;2204;14;112;1953;4062;476;3
"290260 BAIXA GRANDE";5613;2565;484;2564;2700;1925;988;1295;2176;2142;4765;397;63;4;2;382;3654;47;871;1041;4313;751;730
"290265 BANZAE";3188;2817;186;185;2355;549;284;47;2936;205;3173;8;4;-;1;2;2027;9;244;908;3146;504;551
"290270 BARRA";11785;7259;2911;1615;6122;2507;3156;610;6037;5138;10114;576;547;86;71;391;5420;78;1964;4323;8454;55;53
"290280 BARRA DA ESTIVA";6268;4473;1202;593;3297;2195;776;2762;1871;1635;5473;4;1;2;-;788;1627;15;4373;253;5897;1564;1679
"290290 BARRA DO CHOCA";9711;7374;2091;246;7932;1543;236;1932;7258;521;9594;32;26;-;8;51;8359;41;207;1104;9184;2113;1737
"290300 BARRA DO MENDES";2437;1801;600;36;792;926;719;1;2128;308;2436;-;1;-;-;-;1728;22;253;434;2398;925;934
"290310 BARRA DO ROCHA";2001;1231;741;29;1307;432;262;1181;474;346;1613;57;37;19;14;261;1527;10;267;197;1859;240;198
"290323 BARRO ALTO";4112;3634;205;273;2325;1270;517;1;3735;376;4102;2;-;2;-;6;3220;8;144;740;4071;1527;1527
"290330 BARRO PRETO";2178;1692;443;43;1620;412;146;1525;476;177;2034;39;35;45;16;9;1807;10;107;254;2080;1;-
"290350 BELO CAMPO";5178;417;4072;689;2608;2127;443;14;4417;747;5162;3;-;-;-;13;4478;52;279;369;4980;1075;1287
"290360 BIRITINGA";4929;2591;2122;216;1137;2471;1321;563;2819;1547;4747;86;50;3;3;40;2478;18;582;1851;4565;1256;1250
"290370 BOA NOVA";4734;3142;938;654;2508;1821;405;1215;2386;1133;4439;130;78;5;4;78;4031;43;359;301;4188;1442;1584
"290380 BOA VISTA DO TUPIM";5753;3655;866;1232;3396;1243;1114;50;4209;1494;5106;436;165;1;41;4;3223;24;1786;720;4714;1595;1499
"290390 BOM JESUS DA LAPA";17392;13194;2427;1771;10846;3396;3150;3228;11233;2931;15889;421;283;32;53;714;7844;123;3750;5675;15432;811;57
"290395 BOM JESUS DA SERRA";3024;891;1062;1071;785;1828;411;4;1448;1572;2991;21;4;7;-;1;2593;38;174;219;2663;1187;238
"290410 BOQUIRA";4703;2632;1604;467;931;1646;2126;186;2091;2426;4060;475;161;1;4;2;3647;34;92;930;2298;386;43
"290420 BOTUPORA";2990;1660;770;560;1362;1266;362;847;1508;635;2854;2;1;-;1;132;2666;3;140;181;2816;961;957
"290430 BREJOES";4097;3016;855;226;2946;880;271;1294;2383;420;3981;60;11;-;-;45;3504;16;148;429;4000;350;284
"290450 BROTAS DE MACAUBAS";3774;1808;1835;131;1727;1595;452;823;2216;735;3767;6;-;-;1;-;3357;12;71;334;3656;1452;1668
"290460 BRUMADO";14995;11595;2432;968;10795;3714;486;8585;5503;907;14816;5;-;5;2;167;13871;37;793;294;14815;2601;259
"290470 BUERAREMA";5296;4330;827;139;4247;634;415;3513;990;793;4455;33;31;748;24;5;3070;36;506;1684;5042;646;471
"290475 BURITIRAMA";4400;1961;1916;523;1973;2050;377;20;3076;1304;4385;8;5;1;1;-;1401;69;2493;437;4245;753;728
"290480 CAATIBA";1984;1470;496;18;1555;386;43;1464;437;83;1915;11;4;1;-;53;1835;98;11;40;1855;16;15
"290485 CABACEIRAS DO PARAGUACU";4896;2051;2528;317;1462;2788;646;75;4299;522;4761;68;9;1;3;54;3416;65;457;958;4783;661;41
"290490 CACHOEIRA";10733;7235;3229;269;6877;2636;1220;4497;4491;1745;7685;618;253;7;82;2088;6297;132;2117;2187;10617;1248;241
"290500 CACULE";6355;5330;613;412;4254;1692;409;222;5799;334;6331;4;-;-;-;20;6095;9;193;58;6144;1309;906
"290515 CAETANOS";2923;581;684;1658;753;1431;739;60;1439;1424;2477;19;3;-;4;420;287;16;129;2491;2395;353;353
"290520 CAETITE";12629;7648;4126;855;6512;4209;1908;1506;7843;3280;11056;42;6;16;2;1507;10554;64;1395;616;11419;925;1213
"290530 CAFARNAUM";4677;3811;606;260;3002;1042;633;43;4095;539;4610;5;2;-;4;56;2699;18;904;1056;4551;1458;1408
"290540 CAIRU";4573;4025;484;64;4112;251;210;1014;2898;661;3833;307;249;104;63;17;2503;100;1582;388;4474;712;1252
"290560 CAMACAN";7354;6756;466;132;6637;491;226;6257;611;486;5730;14;10;1546;51;3;5237;55;768;1294;7037;837;844
"290570 CAMACARI";42660;40380;1861;419;39594;2167;899;19817;19739;3104;37168;298;220;206;259;4509;23244;626;6580;12210;40047;80;44
"290580 CAMAMU";7392;3732;3326;334;3325;1124;2943;2144;1810;3438;5112;423;781;959;110;7;3356;114;1279;2643;5740;62;54
"290590 CAMPO ALEGRE DE LOURDES";8996;74;2947;5975;2112;2775;4109;43;4276;4677;8845;59;62;2;2;26;1708;113;4028;3147;6197;710;144
"290600 CAMPO FORMOSO";18595;12031;4527;2037;9807;4589;4199;1461;11988;5146;17516;177;95;15;17;775;11749;117;1403;5326;16679;5372;716
"290610 CANAPOLIS";2954;1832;982;140;1319;280;1355;1107;755;1092;2910;36;6;-;-;2;1701;73;113;1067;2497;509;488
"290620 CANARANA";7425;5157;896;1372;4664;1904;857;31;6329;1065;7408;4;5;1;-;7;4157;50;1156;2062;7283;3025;3104
"290630 CANAVIEIRAS";9292;7556;1519;217;7633;1085;574;3018;4956;1318;7664;76;80;1409;52;11;6626;83;841;1742;8485;711;675
"290640 CANDEAL";2609;1059;1033;517;927;788;894;5;1505;1099;2580;15;7;-;-;7;1442;12;151;1004;2090;85;96
"290660 CANDIBA";3919;2713;1179;27;2215;980;724;4;3336;579;3895;8;2;-;1;13;3524;8;164;223;3686;1175;1337
"290670 CANDIDO SALES";8059;5634;1943;482;5847;1693;519;557;6663;839;7796;10;1;-;8;244;6695;54;310;1000;7772;1481;1178
"290680 CANSANCAO";9254;6514;544;2196;3298;2006;3950;2202;3631;3421;9223;19;5;-;3;4;4754;18;1699;2783;8734;3837;-
"290685 CAPELA DO ALTO ALEGRE";3598;2485;351;762;2605;509;484;1049;1744;805;3580;4;-;1;-;13;2596;14;225;763;3155;542;582
"290687 CAPIM GROSSO";8022;7088;178;756;7038;558;426;338;7057;627;7803;3;1;-;3;212;5092;27;1296;1607;7530;1297;1564
"290689 CARAIBAS";2639;764;338;1537;729;1553;357;79;1588;972;2547;84;-;1;4;3;2203;37;206;193;2095;410;478
"290690 CARAVELAS";6043;4797;1129;117;4471;1308;264;1343;4138;562;5141;556;189;86;25;46;3945;62;871;1165;5415;54;19
"290700 CARDEAL DA SILVA";2692;1885;660;147;1903;456;333;21;2118;553;2173;279;236;1;1;2;1163;17;692;820;2552;524;518
"290720 CASA NOVA";14875;9274;2249;3352;8342;2019;4514;4245;5230;5400;10898;298;252;12;21;3394;4951;159;4920;4845;10841;141;4
"290730 CASTRO ALVES";11670;8873;2075;722;7746;2596;1328;7028;2427;2215;11029;379;129;12;11;110;8816;143;1595;1116;10957;2355;2231
"290740 CATOLANDIA";1077;721;349;7;303;751;23;2;936;139;1076;-;-;1;-;-;522;3;274;278;1046;206;1
"290750 CATU";16119;13705;2255;159;13255;1511;1353;10454;3836;1829;13716;1398;503;4;4;494;10579;148;736;4656;15385;407;291
"290755 CATURAMA";2511;1476;526;509;794;1099;618;409;1177;925;2507;-;-;-;-;4;1670;17;330;494;1802;61;61
"290760 CENTRAL";4153;3840;121;192;1987;1309;857;25;3244;884;4059;31;25;-;2;36;948;22;2619;564;3869;510;140
"290770 CHORROCHO";2277;1054;503;720;988;92;1197;315;871;1091;2083;101;92;-;-;1;607;19;777;874;1567;531;495
"290780 CICERO DANTAS";11553;8372;1933;1248;6738;1937;2878;4946;3808;2799;11302;157;26;5;7;56;4033;35;3572;3913;10292;2205;2266
"290790 CIPO";4830;3977;765;88;3275;1058;497;18;4261;551;4369;8;5;1;1;446;3234;17;142;1437;4686;1257;1331
"290810 COCOS";4760;3194;1456;110;2641;944;1175;15;3627;1118;4414;219;47;46;24;10;4216;21;21;502;3930;546;129
"290820 CONCEICAO DA FEIRA";5811;4779;980;52;3932;1240;639;111;5326;374;4096;50;10;-;3;1652;4116;78;628;989;5646;601;61
"290830 CONCEICAO DO ALMEIDA";5476;2515;2870;91;3072;1576;828;390;4628;458;5418;34;19;1;2;2;3872;11;177;1416;5411;1140;705
"290840 CONCEICAO DO COITE";18340;13072;1684;3584;12283;1629;4428;3638;11119;3583;17243;34;27;3;8;1025;13208;86;2992;2054;17258;1915;2197
"290850 CONCEICAO DO JACUIPE";8005;4142;3616;247;6600;982;423;12;7858;135;6813;64;30;4;5;1089;5698;99;966;1242;7921;65;70
"290860 CONDE";6251;4263;1806;182;3489;2037;725;42;4614;1595;4972;805;429;13;17;15;3068;86;909;2188;5348;1006;952
"290870 CONDEUBA";4883;2631;1653;599;2091;2526;266;93;4174;616;4750;4;2;4;-;123;4591;31;43;218;4567;1305;1293
"290880 CONTENDAS DO SINCORA";1325;962;301;62;779;374;172;2;1132;191;1322;1;1;-;1;-;1171;-;120;34;1227;411;553
"290890 CORACAO DE MARIA";6158;2054;3801;303;2001;1536;2621;140;4092;1926;5526;398;168;2;3;61;2586;67;1088;2417;5837;1813;1596
"290900 CORDEIROS";2352;1631;496;225;831;1306;215;8;2003;341;2321;17;3;1;1;9;2198;7;46;101;2168;117;128
"290910 CORIBE";3343;2565;373;405;1581;848;914;50;2524;769;3231;60;14;31;4;3;2604;19;152;568;2783;212;184
"290920 CORONEL JOAO SA";4993;2601;315;2077;2352;1845;796;738;2551;1704;4844;83;36;18;3;9;928;38;1726;2301;3136;352;344
"290930 CORRENTINA";9143;5970;2352;821;4804;2977;1362;234;6818;2091;9058;23;14;21;11;16;7886;27;891;339;8466;2722;116
"290940 COTEGIPE";5212;2537;2008;667;1879;1680;1653;67;3273;1872;4399;367;362;26;20;38;1844;36;551;2781;3771;926;270
"290960 CRISOPOLIS";5905;4863;604;438;3027;2080;798;18;4867;1020;5698;151;52;-;2;2;3775;8;101;2021;5754;2036;2260
"290970 CRISTOPOLIS";3962;3427;410;125;1258;1536;1168;23;3013;926;3837;39;16;1;7;62;1515;49;529;1869;3739;990;56
"290980 CRUZ DAS ALMAS";17669;14512;3039;118;14894;2201;574;3183;13988;498;17155;155;43;8;6;302;14823;161;1639;1046;17544;1606;1475
"290990 CURACA";9308;6146;739;2423;4346;2662;2300;2808;3459;3041;8691;255;300;1;2;59;5013;54;2361;1880;7462;2109;2051
"291000 DARIO MEIRA";3590;2523;973;94;2203;591;796;1318;780;1492;3308;178;87;6;2;9;2903;14;200;473;2969;696;251
"291010 DOM BASILIO";3303;2006;467;830;999;2060;244;7;2419;877;3285;-;-;-;-;18;3036;15;71;181;3146;1085;1782
"291020 DOM MACEDO COSTA";1439;667;770;2;686;578;175;56;1228;155;1435;4;-;-;-;-;1175;4;110;150;1409;35;24
"291030 ELISIO MEDRADO";2826;1158;1616;52;1077;1181;568;2;2663;161;2759;53;13;-;-;1;2566;9;63;188;2760;168;174
"291040 ENCRUZILHADA";6641;3788;1827;1026;4125;1558;958;1260;3642;1739;6335;133;38;33;17;85;5658;35;369;579;5977;1236;1295
"291050 ENTRE RIOS";11599;8756;2560;283;8569;2033;997;601;9688;1310;10405;741;375;12;19;47;7554;175;1875;1995;10618;1543;1513
"291060 ESPLANADA";7941;5995;1755;191;5160;2098;683;42;7124;775;5908;904;352;39;29;709;4830;161;1117;1833;7683;2039;1981
"291070 EUCLIDES DA CUNHA";16845;12426;3285;1134;8408;6115;2322;1314;12175;3356;16685;74;27;1;4;54;11580;72;2978;2215;15343;5312;5016
"291075 FATIMA";5902;4617;225;1060;3495;1754;653;2193;2499;1210;5892;9;1;-;-;-;2823;19;857;2203;5704;145;36
"291080 FEIRA DE SANTANA";148555;122780;21038;4737;126749;13587;8218;63519;73179;11857;141379;1165;238;152;242;5379;99825;2039;19647;27044;139530;163;13
"291085 FILADELFIA";5458;4148;469;841;3724;877;857;720;3434;1304;5286;79;6;2;2;83;4278;79;747;354;5117;530;407
"291090 FIRMINO ALVES";1558;1492;55;11;1440;64;54;1338;26;194;1490;50;16;1;-;1;1401;4;27;126;1516;38;35
"291100 FLORESTA AZUL";3064;2582;321;161;2479;348;237;2339;109;616;2890;112;50;7;2;3;1972;13;317;762;2929;699;270
"291110 FORMOSA DO RIO PRETO";5224;3298;1655;271;3017;1108;1099;1;4381;842;5071;73;74;2;3;1;3220;25;1977;2;4813;2011;2012
"291125 GAVIAO";1484;972;92;420;899;338;247;15;979;490;1483;-;-;-;1;-;970;7;134;373;1202;130;114
"291140 GLORIA";3861;1646;1127;1088;527;1633;1701;420;1665;1776;3217;380;229;9;14;12;693;72;1409;1687;3208;64;15
"291150 GONGOGI";2030;1382;450;198;1523;338;169;1367;334;329;1898;73;42;6;2;9;1096;12;489;433;1913;2;-
"291160 GOVERNADOR MANGABEIRA";6511;3003;3314;194;2821;2996;694;83;6232;196;4944;13;6;4;3;1541;5204;64;605;638;6435;2286;1294
"291165 GUAJERU";2685;850;982;853;688;1934;63;-;2412;273;2669;-;-;-;-;16;2650;-;9;26;2464;665;746
"291170 GUANAMBI";20775;16748;2106;1921;16100;3445;1230;10761;8082;1932;19794;14;3;2;3;959;19037;71;790;877;19870;2210;2373
"291180 GUARATINGA";5954;4159;1733;62;3812;1335;807;2769;1695;1490;5182;345;133;82;14;198;4373;17;348;1216;5040;47;1
"291185 HELIOPOLIS";3945;2646;1099;200;2034;965;946;53;3268;624;3926;10;3;3;-;3;2393;54;390;1108;3592;1597;1732
"291190 IACU";8766;6792;809;1165;6363;1668;735;1540;5589;1637;8080;75;23;5;4;579;6449;54;1159;1104;7541;1920;625
"291200 IBIASSUCE";3009;2094;726;189;1425;981;603;1;2449;559;2945;3;-;3;4;54;2834;10;60;105;2507;872;1163
"291210 IBICARAI";7968;7288;406;274;6882;532;554;5330;558;2080;7298;342;241;53;15;19;5897;55;584;1432;7608;276;109
"291230 IBICUI";4475;3541;851;83;3661;609;205;3418;399;658;4080;242;110;3;3;37;3925;19;177;354;4168;20;20
"291240 IBIPEBA";4878;4157;564;157;2479;1752;647;11;4563;304;4858;10;9;-;-;1;2933;19;979;947;4749;2019;2311
"291250 IBIPITANGA";3243;1414;509;1320;1128;1353;762;15;2025;1203;3240;1;-;1;-;1;2114;60;496;573;2493;356;230
"291260 IBIQUERA";968;631;86;251;580;293;95;3;740;225;795;105;32;-;-;36;738;5;185;40;752;37;27
"291280 IBIRAPUA";2128;1654;453;21;1474;588;66;1308;689;131;1951;163;2;3;1;8;1944;10;62;112;1982;-;-
"291290 IBIRATAIA";6514;5447;1022;45;5432;555;527;5234;783;497;6009;229;198;37;6;35;5576;225;118;595;5961;369;124
"291300 IBITIARA";4488;2417;1363;708;1315;2193;980;450;2152;1886;4407;15;31;3;1;31;3346;65;366;711;3165;218;193
"291310 IBITITA";5285;4961;237;87;3241;1532;512;83;4482;720;5231;8;1;-;2;43;2437;40;2424;384;5204;1188;241
"291340 IGAPORA";4512;2463;1916;133;2467;1237;808;550;3402;560;4260;5;2;-;1;244;4358;3;76;75;4346;1256;2544
"291345 IGRAPIUNA";4033;1715;2182;136;1923;1311;799;794;1855;1384;2865;233;432;479;23;1;1101;27;2161;744;3256;279;177
"291350 IGUAI";6377;4478;1394;505;4309;1490;578;4038;902;1437;5846;368;142;19;2;-;5671;25;226;455;5300;563;383
"291380 IPECAETA";3760;2079;894;787;1123;2101;536;179;1864;1717;3712;19;9;1;-;19;1573;81;1065;1041;3508;-;4
"291390 IPIAU";13677;12475;1055;147;12394;923;360;10256;1059;2362;13067;177;154;158;18;103;10328;62;346;2941;13545;1024;214
"291400 IPIRA";14357;8289;2310;3758;8043;3788;2526;6174;3155;5028;13835;301;180;6;5;30;10071;75;1426;2785;13394;4442;4597
"291410 IPUPIARA";3162;2676;367;119;2314;706;142;325;2504;333;3131;5;3;-;12;11;3015;8;73;66;2958;-;5
"291420 IRAJUBA";2158;1303;612;243;1191;759;208;16;1779;363;2126;23;9;-;-;-;1531;13;227;387;1943;683;573
"291430 IRAMAIA";3240;1904;549;787;1389;1258;593;11;2462;767;3198;28;10;-;1;3;2535;17;199;489;2517;4;2
"291440 IRAQUARA";6205;4353;1631;221;2105;3100;1000;7;5116;1082;6116;52;12;2;2;21;4801;9;232;1163;6080;2444;92
"291450 IRARA";9538;4687;4431;420;3931;2689;2918;43;7970;1525;9126;358;40;-;7;7;5200;35;1283;3020;9407;164;152
"291460 IRECE";19315;19028;198;89;18251;685;379;2008;16837;470;18933;13;6;10;5;348;13410;79;268;5558;19217;205;79
"291480 ITABUNA";60606;58837;593;1176;57421;884;2301;50273;3479;6854;57869;180;73;1814;193;477;38390;660;8569;12987;59762;2686;3131
"291490 ITACARE";4435;2603;1526;306;2661;573;1201;1914;1067;1454;3402;81;170;707;65;10;2658;146;281;1350;3665;53;30
"291500 ITAETE";4019;2995;944;80;2354;1493;172;90;3387;542;3767;49;15;1;1;186;3016;5;669;329;3774;1101;26
"291520 ITAGIBA";4520;3304;1112;104;3374;975;171;2816;699;1005;4160;269;30;6;8;47;3572;32;310;606;4326;79;67
"291535 ITAGUACU DA BAHIA";3292;2409;709;174;1620;992;680;49;2504;739;3048;170;63;-;-;11;1049;19;629;1595;2972;175;4
"291550 ITAJUIPE";4788;4199;292;297;4353;132;303;2881;599;1308;4095;44;85;533;31;-;2952;40;800;996;4683;259;151
"291560 ITAMARAJU";11690;11009;562;119;10635;646;409;7870;3348;472;10712;254;50;579;72;23;9511;83;707;1389;10794;545;616
"291570 ITAMARI";2300;1759;427;114;1501;249;550;878;925;497;2054;89;56;59;17;25;1470;30;152;648;2121;57;14
"291580 ITAMBE";5835;5267;518;50;5246;456;133;5101;262;472;5613;141;30;11;8;32;5346;12;98;379;5601;69;56
"291600 ITANHEM";7510;6448;918;144;6328;763;419;5804;1266;440;7361;48;15;5;5;76;6775;160;267;308;7277;1306;475
"291630 ITAPEBI";2940;2817;99;24;2744;124;72;354;2338;248;2604;98;37;185;5;11;2010;37;251;642;2904;661;712
"291650 ITAPICURU";9076;5505;3127;444;3542;3310;2224;382;5475;3219;8177;452;397;2;10;38;2302;43;2568;4163;7625;2744;299
"291670 ITAQUARA";2244;1668;507;69;1635;384;225;1406;569;269;1816;353;52;1;5;17;1915;14;86;229;1974;262;1
"291680 ITARANTIM";5110;4463;549;98;4345;511;254;4163;217;730;4675;332;57;29;2;15;4871;16;68;155;4797;8;11
"291685 ITATIM";4338;3664;185;489;3045;817;476;22;3660;656;4193;4;-;3;1;137;2605;15;498;1220;4137;1407;1566
"291690 ITIRUCU";3339;2749;468;122;2943;343;53;1088;2232;19;3318;19;1;-;-;1;3200;3;30;106;3314;466;443
"291700 ITIUBA";9475;4385;1414;3676;3487;3849;2139;1054;4117;4304;9341;73;19;1;1;40;4668;78;2041;2688;8103;3909;4364
"291710 ITORORO";6064;5593;351;120;4838;547;679;4258;283;1523;5616;301;117;20;4;6;4842;24;539;659;5741;292;258
"291730 ITUBERA";7216;4268;2878;70;5264;356;1596;3047;1525;2644;6253;107;359;468;25;4;2533;49;2034;2600;6819;1504;1447
"291733 IUIU";2765;2209;519;37;1909;759;97;226;2312;227;2693;43;18;8;3;-;1099;3;1621;42;2594;1065;412
"291740 JACARACI";3334;2900;387;47;1062;2091;181;118;3033;183;3316;12;2;-;-;4;3287;5;13;29;3128;1144;1525
"291750 JACOBINA";21729;18551;2096;1082;18689;2053;987;13447;6284;1998;19328;198;70;10;24;2099;18606;166;683;2274;20872;14;35
"291760 JAGUAQUARA";14707;11604;2400;703;11728;1266;1713;1579;11165;1963;13340;661;265;9;6;426;12147;129;913;1518;13522;100;14
"291770 JAGUARARI";8447;5717;1582;1148;4810;1471;2166;3980;2186;2281;7607;259;107;14;6;454;5438;78;1411;1520;7171;3;11
"291790 JANDAIRA";2445;1222;1130;93;949;806;690;39;1659;747;1497;664;258;17;4;5;845;34;300;1266;2005;-;-
"291800 JEQUIE";39198;34512;2913;1772;32990;2350;3857;29795;3114;6288;36876;1123;319;16;37;826;30433;1163;1924;5677;34911;318;108
"291810 JEREMOABO";11382;6671;2924;1787;5616;2705;3061;3713;3792;3877;10903;162;150;5;56;106;6158;66;2689;2469;9039;265;8
"291820 JIQUIRICA";3541;1775;1690;76;1673;810;1058;1103;1146;1292;2246;35;34;19;4;1203;2532;29;233;747;3299;168;63
"291835 JOAO DOURADO";6286;5200;983;103;4578;1170;538;184;5344;758;6199;55;23;-;1;8;3032;36;1585;1633;6068;163;161
"291840 JUAZEIRO";52134;48049;1316;2769;44412;4644;3078;34064;13701;4369;50050;764;890;15;26;389;35940;454;5865;9875;49195;1124;173
"291845 JUCURUCU";2807;1329;1226;252;996;1014;797;824;805;1178;2059;418;193;54;16;67;2091;12;135;569;1583;111;121
"291850 JUSSARA";4649;4058;417;174;2751;785;1113;26;3802;821;4456;42;55;6;12;78;1709;15;1644;1281;4399;1769;1711
"291855 JUSSARI";1860;1582;232;46;1513;184;163;1374;253;233;1520;30;60;235;8;7;1253;9;22;576;1773;160;158
"291860 JUSSIAPE";2311;1716;475;120;909;798;604;183;1718;410;2310;-;-;-;-;1;2179;7;69;56;2193;749;54
"291870 LAFAIETE COUTINHO";1379;857;282;240;868;400;111;319;789;271;1264;76;10;-;-;29;1247;3;21;108;1281;126;114
"291875 LAGOA REAL";3467;990;2221;256;897;1765;805;-;2817;650;3459;3;2;-;3;-;2883;2;190;392;3342;1692;2352
"291880 LAJE";7080;2813;4113;154;2354;2263;2463;1309;2776;2995;6586;149;125;7;16;197;4236;57;703;2084;6677;1841;1844
"291890 LAJEDAO";1109;1069;40;-;1031;72;6;30;1069;10;1077;28;-;-;2;2;1046;4;5;54;1091;97;96
"291900 LAJEDINHO";1710;893;276;541;609;687;414;353;598;759;1504;113;91;1;1;-;1185;7;125;393;1151;5;3
"291905 LAJEDO DO TABOCAL";2125;1594;446;85;1417;628;80;59;1967;99;2119;1;-;-;-;5;2024;17;20;64;1995;285;414
"291910 LAMARAO";2503;1229;782;492;486;1100;917;606;941;956;2424;36;16;12;4;11;791;34;805;873;2402;164;118
"291915 LAPAO";7549;6264;1123;162;3913;2642;994;378;6560;611;7293;34;22;1;4;195;3845;75;1808;1821;7452;2196;2014
"291920 LAURO DE FREITAS";27639;27140;455;44;26570;721;348;15743;10031;1865;27482;48;20;69;18;2;17591;281;4406;5359;27634;-;-
"291930 LENCOIS";2711;2140;456;115;1938;455;318;1180;956;575;2491;152;53;4;2;9;822;23;1381;485;2495;259;259
"291940 LICINIO DE ALMEIDA";3414;2084;1260;70;1862;1379;173;23;3323;68;3313;13;1;2;1;84;3282;5;106;21;3075;1137;3
"291950 LIVRAMENTO DE NOSSA SENHORA";14009;8036;4440;1533;6537;6316;1156;3638;8176;2195;13938;7;2;-;2;60;12881;87;134;907;13361;4679;2144
"291955 LUIS EDUARDO MAGALHAES";11304;10570;705;29;10987;291;26;95;11117;92;11256;11;6;16;12;3;5758;200;1118;4228;10780;333;15
"291960 MACAJUBA";3242;2056;642;544;1902;1162;178;1123;1245;874;2882;278;30;12;22;18;1789;12;1273;168;2675;1367;1671
"291970 MACARANI";4364;3865;480;19;3852;210;302;3796;244;324;4280;65;12;2;2;3;4109;12;50;193;4144;43;35
"291980 MACAUBAS";13922;11923;1685;314;4099;7940;1883;2166;8693;3063;13733;73;21;5;8;82;11495;368;957;1102;11317;15;6
"291990 MACURURE";2087;953;321;813;312;373;1402;8;1033;1046;1853;145;84;3;-;2;795;20;442;830;1261;-;12
"291992 MADRE DE DEUS";6258;6240;12;6;6184;18;56;5666;248;344;6161;3;4;80;8;2;4647;32;367;1212;6256;61;61
"291995 MAETINGA";2302;1044;200;1058;936;1118;248;615;1005;682;2278;10;2;-;1;11;1525;14;664;99;1860;1110;1821
"292000 MAIQUINIQUE";2152;2000;140;12;1880;146;126;1850;184;118;2094;47;10;1;-;-;2065;11;15;61;2090;6;8
"292020 MALHADA";3960;2072;1499;389;2072;1283;605;28;3153;779;3684;166;82;21;4;3;2470;18;664;808;3559;1515;1267
"292030 MALHADA DE PEDRAS";2292;877;609;806;846;1283;163;111;1608;573;2165;1;-;4;1;121;2010;27;121;134;2092;4;11
"292040 MANOEL VITORINO";4616;2375;798;1443;2540;1512;564;77;3085;1454;4576;23;1;-;1;15;3268;41;544;763;3698;1858;1688
"292050 MARACAS";7793;5338;1740;715;6042;1501;250;59;7055;679;7763;26;3;-;1;-;7262;15;270;246;7432;1673;1636
"292060 MARAGOGIPE";12850;7241;5343;266;6414;2904;3532;5336;2626;4888;11310;875;494;32;6;133;8878;142;1291;2539;11447;2115;1373
"292070 MARAU";3337;1056;2054;227;1845;914;578;441;2104;792;2606;70;76;551;16;18;1602;128;430;1177;2662;914;162
"292080 MARCIONILIO SOUZA";2916;2107;334;475;1745;565;606;7;2229;680;2809;79;12;-;15;1;1899;12;648;357;2552;334;335
"292090 MASCOTE";3289;3263;22;4;3260;22;7;2018;1099;172;2617;9;4;648;11;-;3201;2;4;82;3283;37;32
"292100 MATA DE SAO JOAO";14515;11122;2900;493;10948;2854;713;3690;9059;1766;13092;669;466;41;37;210;6292;205;2832;5186;13793;5;14
"292110 MEDEIROS NETO";6558;6000;490;68;5799;651;108;3871;2424;263;4430;276;33;19;21;1779;5904;31;276;347;6460;413;76
"292120 MIGUEL CALMON";8380;6866;868;646;5261;2604;515;3682;3391;1307;8178;144;29;-;-;29;6919;33;624;804;8091;2072;1881
"292130 MILAGRES";3783;3315;318;150;2899;328;556;61;2927;795;3705;32;8;1;1;36;2880;27;316;560;3533;9;33
"292140 MIRANGABA";4466;2755;1465;246;2086;1086;1294;581;2672;1213;4142;165;23;2;8;126;2209;4;457;1796;4397;1582;1652
"292150 MONTE SANTO";13300;3782;1496;8022;3382;2807;7111;226;5562;7512;13219;57;15;3;-;6;8356;76;830;4038;10445;901;511
"292160 MORPARA";2749;2241;413;95;1482;809;458;19;2499;231;2680;58;9;-;1;1;1864;8;453;424;2629;410;281
"292170 MORRO DO CHAPEU";7876;6328;1153;395;5072;1895;909;368;6260;1248;7171;142;69;5;8;481;5992;54;480;1350;7376;1512;1517
